DEFAULT_REWARD_AND_ACTION_CHANGE_FREQ,DEFAULT_EPISODE_LEN_SEC,DEFAULT_REWARD_FOR_NEW_FIELD,DEFAULT_Punishment_for_Step,DEFAULT_EVAL_FREQ,DEFAULT_EVAL_EPISODES,DEFAULT_TRAIN_TIMESTEPS,DEFAULT_TARGET_REWARD,DEFAULF_NUMBER_LAST_ACTIONS,DEFAULT_PYB_FREQ,DEFAULT_CTRL_FREQ,DEFAULT_REWARD_AND_ACTION_CHANGE_FREQ,DEFAULT_EPISODE_LEN_SEC,DEFAULT_Multiplier_Collision_Penalty,DEFAULT_VelocityScale,DEFAULT_explore_Matrix_Size,DEFAULT_collision_penalty_truncated,DEFAULT_Truncated_Version,DEFAULT_Truncated_Wall_Distance,DEFAULT_no_collision_reward
309,kein_Terminated,Zeit abgelaufen,0.03,602,-5892,21,20250406-223510
310,kein_Terminated,Zeit abgelaufen,0.14,576,-4876,21,20250406-223519
311,kein_Terminated,Zeit abgelaufen,0.09,567,-5046,21,20250406-223529
312,kein_Terminated,Zeit abgelaufen,0.13,602,-5176,21,20250406-223538
313,kein_Terminated,Zeit abgelaufen,0.13,558,-4736,21,20250406-223547
314,kein_Terminated,Zeit abgelaufen,0.16,560,-4522,21,20250406-223557
315,kein_Terminated,Zeit abgelaufen,0.09,602,-5217,21,20250406-223606
316,kein_Terminated,Zeit abgelaufen,0.15,566,-4698,21,20250406-223616
317,kein_Terminated,Zeit abgelaufen,0.16,579,-4486,21,20250406-223625
318,kein_Terminated,Zeit abgelaufen,0.15,559,-4582,21,20250406-223635
319,kein_Terminated,Zeit abgelaufen,0.15,602,-4853,21,20250406-223644
320,kein_Terminated,Zeit abgelaufen,0.09,562,-5468,21,20250406-223654
321,kein_Terminated,Zeit abgelaufen,0.08,602,-5546,21,20250406-223703
322,kein_Terminated,Zeit abgelaufen,0.09,602,-5360,21,20250406-223713
323,kein_Terminated,Zeit abgelaufen,0.09,562,-4997,21,20250406-223722
324,kein_Terminated,Zeit abgelaufen,0.18,562,-4038,21,20250406-223731
325,kein_Terminated,Zeit abgelaufen,0.01,602,-5990,21,20250406-223741
326,kein_Terminated,Zeit abgelaufen,0.15,602,-5072,21,20250406-223750
327,kein_Terminated,Zeit abgelaufen,0.09,602,-5476,21,20250406-223800
328,kein_Terminated,Zeit abgelaufen,0.14,602,-5136,21,20250406-223809
329,kein_Terminated,Zeit abgelaufen,0.11,518,-4396,21,20250406-223818
330,kein_Terminated,Zeit abgelaufen,0.07,602,-5590,21,20250406-223828
331,kein_Terminated,Zeit abgelaufen,0.13,602,-5190,21,20250406-223837
332,kein_Terminated,Zeit abgelaufen,0.16,559,-4536,21,20250406-223847
4,kein_Terminated,Zeit abgelaufen,0.04,600,-5584,21,20250406-223859
333,kein_Terminated,Zeit abgelaufen,0.15,560,-4556,21,20250406-223905
334,kein_Terminated,Zeit abgelaufen,0.15,562,-4591,21,20250406-223914
335,kein_Terminated,Zeit abgelaufen,0.15,564,-4743,21,20250406-223924
336,kein_Terminated,Zeit abgelaufen,0.17,557,-4411,21,20250406-223933
337,kein_Terminated,Zeit abgelaufen,0.08,602,-5556,21,20250406-223943
338,kein_Terminated,Zeit abgelaufen,0.17,602,-4924,21,20250406-223952
339,kein_Terminated,Zeit abgelaufen,0.24,531,-3917,21,20250406-224001
340,kein_Terminated,Zeit abgelaufen,0.01,602,-5992,21,20250406-224011
341,kein_Terminated,Zeit abgelaufen,0.13,602,-5174,21,20250406-224020
342,kein_Terminated,Zeit abgelaufen,0.1,570,-5057,21,20250406-224030
343,kein_Terminated,Zeit abgelaufen,0.09,587,-5324,21,20250406-224039
344,kein_Terminated,Zeit abgelaufen,0.07,571,-5244,21,20250406-224049
345,kein_Terminated,Zeit abgelaufen,0.12,572,-4955,21,20250406-224058
346,kein_Terminated,Zeit abgelaufen,0.15,572,-4579,21,20250406-224107
347,kein_Terminated,Zeit abgelaufen,0.1,566,-5012,21,20250406-224117
348,kein_Terminated,Zeit abgelaufen,0.07,585,-5397,21,20250406-224126
349,kein_Terminated,Zeit abgelaufen,0.17,569,-4558,21,20250406-224136
350,kein_Terminated,Zeit abgelaufen,0.04,591,-5709,21,20250406-224145
351,kein_Terminated,Zeit abgelaufen,0.08,590,-5408,21,20250406-224155
352,kein_Terminated,Zeit abgelaufen,0.09,575,-5046,21,20250406-224204
353,kein_Terminated,Zeit abgelaufen,0.1,559,-4917,21,20250406-224214
354,kein_Terminated,Zeit abgelaufen,0.09,558,-4930,21,20250406-224223
355,kein_Terminated,Zeit abgelaufen,0.15,559,-4588,21,20250406-224233
356,kein_Terminated,Zeit abgelaufen,0.15,583,-4576,21,20250406-224242
357,kein_Terminated,Zeit abgelaufen,0.15,560,-4609,21,20250406-224251
358,kein_Terminated,Zeit abgelaufen,0.15,561,-4632,21,20250406-224301
359,kein_Terminated,Zeit abgelaufen,0.1,561,-4939,21,20250406-224310
360,kein_Terminated,Zeit abgelaufen,0.15,602,-5079,21,20250406-224320
361,kein_Terminated,Zeit abgelaufen,0.08,591,-5126,21,20250406-224329
362,kein_Terminated,Zeit abgelaufen,0.17,528,-4043,21,20250406-224338
363,kein_Terminated,Zeit abgelaufen,0.1,561,-4939,21,20250406-224348
364,kein_Terminated,Zeit abgelaufen,0.08,586,-5345,21,20250406-224358
365,kein_Terminated,Zeit abgelaufen,0.09,586,-5268,21,20250406-224407
366,kein_Terminated,Zeit abgelaufen,0.17,581,-4632,21,20250406-224416
367,kein_Terminated,Zeit abgelaufen,0.07,587,-5416,21,20250406-224426
368,kein_Terminated,Zeit abgelaufen,0.17,547,-4340,21,20250406-224435
369,kein_Terminated,Zeit abgelaufen,0.11,587,-5138,21,20250406-224445
370,kein_Terminated,Zeit abgelaufen,0.11,581,-5073,21,20250406-224454
371,kein_Terminated,Zeit abgelaufen,0.11,577,-5083,21,20250406-224503
372,kein_Terminated,Zeit abgelaufen,0.14,474,-3518,21,20250406-224513
373,kein_Terminated,Zeit abgelaufen,0.13,524,-4228,21,20250406-224522
374,kein_Terminated,Zeit abgelaufen,0.14,447,-3077,21,20250406-224531
375,kein_Terminated,Zeit abgelaufen,0.02,598,-5892,21,20250406-224541
376,kein_Terminated,Zeit abgelaufen,0.14,528,-4225,21,20250406-224550
377,kein_Terminated,Zeit abgelaufen,0.1,580,-5094,21,20250406-224559
378,kein_Terminated,Zeit abgelaufen,0.15,543,-4353,21,20250406-224609
379,kein_Terminated,Zeit abgelaufen,0.1,560,-4882,21,20250406-224618
380,kein_Terminated,Zeit abgelaufen,0.15,571,-4672,21,20250406-224628
381,kein_Terminated,Zeit abgelaufen,0.09,561,-5052,21,20250406-224637
382,kein_Terminated,Zeit abgelaufen,0.16,565,-4621,21,20250406-224646
383,kein_Terminated,Zeit abgelaufen,0.11,503,-4088,21,20250406-224655
384,kein_Terminated,Zeit abgelaufen,0.11,535,-4497,21,20250406-224705
385,kein_Terminated,Zeit abgelaufen,0.15,597,-5020,21,20250406-224714
386,kein_Terminated,Zeit abgelaufen,0.1,588,-5223,21,20250406-224723
387,kein_Terminated,Zeit abgelaufen,0.12,573,-4906,21,20250406-224733
388,kein_Terminated,Zeit abgelaufen,0.12,571,-4785,21,20250406-224742
389,kein_Terminated,Zeit abgelaufen,0.04,592,-5703,21,20250406-224752
390,kein_Terminated,Zeit abgelaufen,0.08,587,-5328,21,20250406-224801
391,kein_Terminated,Zeit abgelaufen,0.09,584,-5296,21,20250406-224810
392,kein_Terminated,Zeit abgelaufen,0.1,583,-5221,21,20250406-224820
393,kein_Terminated,Zeit abgelaufen,0.1,589,-5213,21,20250406-224829
394,kein_Terminated,Zeit abgelaufen,0.17,564,-4292,21,20250406-224839
395,kein_Terminated,Zeit abgelaufen,0.06,578,-5381,21,20250406-224848
396,kein_Terminated,Zeit abgelaufen,0.12,579,-5010,21,20250406-224857
397,kein_Terminated,Zeit abgelaufen,0.09,581,-5187,21,20250406-224907
398,kein_Terminated,Zeit abgelaufen,0.07,585,-5394,21,20250406-224916
399,kein_Terminated,Zeit abgelaufen,0.07,584,-5360,21,20250406-224926
400,kein_Terminated,Zeit abgelaufen,0.07,587,-5444,21,20250406-224935
401,kein_Terminated,Zeit abgelaufen,0.11,571,-4969,21,20250406-224945
402,kein_Terminated,Zeit abgelaufen,0.16,579,-4681,21,20250406-224954
403,kein_Terminated,Zeit abgelaufen,0.13,534,-4283,21,20250406-225004
404,kein_Terminated,Zeit abgelaufen,0.23,549,-3918,21,20250406-225013
405,kein_Terminated,Zeit abgelaufen,0.13,559,-4667,21,20250406-225022
406,kein_Terminated,Zeit abgelaufen,0.17,541,-4223,21,20250406-225032
407,kein_Terminated,Zeit abgelaufen,0.04,583,-5552,21,20250406-225041
408,kein_Terminated,Zeit abgelaufen,0.04,586,-5606,21,20250406-225051
409,kein_Terminated,Zeit abgelaufen,0.13,526,-4113,21,20250406-225100
410,kein_Terminated,Zeit abgelaufen,0.15,587,-4907,21,20250406-225110
411,kein_Terminated,Zeit abgelaufen,0.14,544,-4417,21,20250406-225119
412,kein_Terminated,Zeit abgelaufen,0.07,581,-5331,21,20250406-225128
413,kein_Terminated,Zeit abgelaufen,0.06,582,-5356,21,20250406-225138
414,kein_Terminated,Zeit abgelaufen,0.1,575,-5071,21,20250406-225147
415,kein_Terminated,Zeit abgelaufen,0.11,577,-5079,21,20250406-225156
5,kein_Terminated,Zeit abgelaufen,0.06,578,-5430,21,20250406-225210
416,kein_Terminated,Zeit abgelaufen,0.1,576,-5112,21,20250406-225215
417,kein_Terminated,Zeit abgelaufen,0.1,539,-4582,21,20250406-225225
418,kein_Terminated,Zeit abgelaufen,0.07,587,-5458,21,20250406-225234
419,kein_Terminated,Zeit abgelaufen,0.2,498,-3087,21,20250406-225243
420,kein_Terminated,Zeit abgelaufen,0.15,559,-4615,21,20250406-225253
421,kein_Terminated,Zeit abgelaufen,0.09,573,-5144,21,20250406-225302
422,kein_Terminated,Zeit abgelaufen,0.14,577,-4659,21,20250406-225312
423,kein_Terminated,Zeit abgelaufen,0.12,561,-4687,21,20250406-225321
424,kein_Terminated,Zeit abgelaufen,0.17,573,-4114,21,20250406-225331
425,kein_Terminated,Zeit abgelaufen,0.15,562,-4524,21,20250406-225340
426,kein_Terminated,Zeit abgelaufen,0.15,561,-4615,21,20250406-225349
427,kein_Terminated,Zeit abgelaufen,0.14,572,-4719,21,20250406-225359
428,kein_Terminated,Zeit abgelaufen,0.14,565,-4685,21,20250406-225408
429,kein_Terminated,Zeit abgelaufen,0.14,570,-4759,21,20250406-225418
430,kein_Terminated,Zeit abgelaufen,0.1,596,-5342,21,20250406-225427
431,kein_Terminated,Zeit abgelaufen,0.1,534,-4549,21,20250406-225436
432,kein_Terminated,Zeit abgelaufen,0.01,601,-5973,21,20250406-225446
433,kein_Terminated,Zeit abgelaufen,0.11,601,-5330,21,20250406-225455
434,kein_Terminated,Zeit abgelaufen,0.15,596,-5012,21,20250406-225504
435,kein_Terminated,Zeit abgelaufen,0.08,565,-5106,21,20250406-225514
436,kein_Terminated,Zeit abgelaufen,0.09,568,-5107,21,20250406-225523
437,kein_Terminated,Zeit abgelaufen,0.15,541,-4378,21,20250406-225533
438,kein_Terminated,Zeit abgelaufen,0.15,568,-4679,21,20250406-225542
439,kein_Terminated,Zeit abgelaufen,0.15,567,-4706,21,20250406-225552
440,kein_Terminated,Zeit abgelaufen,0.1,566,-4977,21,20250406-225601
441,kein_Terminated,Zeit abgelaufen,0.1,572,-5032,21,20250406-225610
442,kein_Terminated,Zeit abgelaufen,0.09,583,-5263,21,20250406-225620
443,kein_Terminated,Zeit abgelaufen,0.17,571,-4390,21,20250406-225629
444,kein_Terminated,Zeit abgelaufen,0.13,557,-4711,21,20250406-225639
445,kein_Terminated,Zeit abgelaufen,0.07,572,-5230,21,20250406-225648
446,kein_Terminated,Zeit abgelaufen,0.11,571,-4945,21,20250406-225658
447,kein_Terminated,Zeit abgelaufen,0.1,585,-5171,21,20250406-225707
448,kein_Terminated,Zeit abgelaufen,0.07,569,-5214,21,20250406-225717
449,kein_Terminated,Zeit abgelaufen,0.1,573,-5062,21,20250406-225726
450,kein_Terminated,Zeit abgelaufen,0.1,584,-5211,21,20250406-225736
451,kein_Terminated,Zeit abgelaufen,0.1,572,-5063,21,20250406-225745
452,kein_Terminated,Zeit abgelaufen,0.09,559,-4985,21,20250406-225755
453,kein_Terminated,Zeit abgelaufen,0.1,527,-4555,21,20250406-225804
454,kein_Terminated,Zeit abgelaufen,0.02,602,-5948,21,20250406-225814
455,kein_Terminated,Zeit abgelaufen,0.17,559,-4462,21,20250406-225823
456,kein_Terminated,Zeit abgelaufen,0.08,602,-5119,21,20250406-225832
457,kein_Terminated,Zeit abgelaufen,0.08,602,-5552,21,20250406-225842
458,kein_Terminated,Zeit abgelaufen,0.15,602,-5056,21,20250406-225851
459,kein_Terminated,Zeit abgelaufen,0.16,558,-4537,21,20250406-225901
460,kein_Terminated,Zeit abgelaufen,0.16,559,-4548,21,20250406-225910
461,kein_Terminated,Zeit abgelaufen,0.15,561,-4574,21,20250406-225920
462,kein_Terminated,Zeit abgelaufen,0.16,560,-4332,21,20250406-225929
463,kein_Terminated,Zeit abgelaufen,0.11,584,-5093,21,20250406-225938
464,kein_Terminated,Zeit abgelaufen,0.13,566,-4648,21,20250406-225948
465,kein_Terminated,Zeit abgelaufen,0.11,551,-4756,21,20250406-225957
466,kein_Terminated,Zeit abgelaufen,0.11,573,-5038,21,20250406-230007
467,kein_Terminated,Zeit abgelaufen,0.1,581,-5138,21,20250406-230016
468,kein_Terminated,Zeit abgelaufen,0.14,597,-5102,21,20250406-230026
469,kein_Terminated,Zeit abgelaufen,0.1,558,-4916,21,20250406-230035
470,kein_Terminated,Zeit abgelaufen,0.08,571,-5199,21,20250406-230045
471,kein_Terminated,Zeit abgelaufen,0.12,486,-4026,21,20250406-230054
472,kein_Terminated,Zeit abgelaufen,0.18,539,-4179,21,20250406-230103
473,kein_Terminated,Zeit abgelaufen,0.16,547,-4370,21,20250406-230113
474,kein_Terminated,Zeit abgelaufen,0.1,602,-5039,21,20250406-230122
475,kein_Terminated,Zeit abgelaufen,0.11,550,-4601,21,20250406-230132
476,kein_Terminated,Zeit abgelaufen,0.12,510,-4245,21,20250406-230141
477,kein_Terminated,Zeit abgelaufen,0.09,592,-5039,21,20250406-230150
478,kein_Terminated,Zeit abgelaufen,0.09,602,-5482,21,20250406-230200
479,kein_Terminated,Zeit abgelaufen,0.09,592,-5352,21,20250406-230209
480,kein_Terminated,Zeit abgelaufen,0.12,564,-4834,21,20250406-230218
481,kein_Terminated,Zeit abgelaufen,0.08,602,-5536,21,20250406-230228
482,kein_Terminated,Zeit abgelaufen,0.15,602,-5082,21,20250406-230237
483,kein_Terminated,Zeit abgelaufen,0.1,559,-4944,21,20250406-230247
484,kein_Terminated,Zeit abgelaufen,0.15,558,-4606,21,20250406-230256
485,kein_Terminated,Zeit abgelaufen,0.06,595,-5583,21,20250406-230306
486,kein_Terminated,Zeit abgelaufen,0.06,595,-5589,21,20250406-230315
487,kein_Terminated,Zeit abgelaufen,0.07,580,-5331,21,20250406-230325
488,kein_Terminated,Zeit abgelaufen,0.12,579,-5016,21,20250406-230334
489,kein_Terminated,Zeit abgelaufen,0.11,569,-4813,21,20250406-230344
490,kein_Terminated,Zeit abgelaufen,0.09,538,-4724,21,20250406-230353
491,kein_Terminated,Zeit abgelaufen,0.08,556,-5032,21,20250406-230403
492,kein_Terminated,Zeit abgelaufen,0.11,560,-4810,21,20250406-230412
493,kein_Terminated,Zeit abgelaufen,0.11,555,-4759,21,20250406-230422
494,kein_Terminated,Zeit abgelaufen,0.15,545,-4322,21,20250406-230431
495,kein_Terminated,Zeit abgelaufen,0.11,542,-4665,21,20250406-230440
496,kein_Terminated,Zeit abgelaufen,0.11,487,-4024,21,20250406-230450
497,kein_Terminated,Zeit abgelaufen,0.14,487,-3850,21,20250406-230459
498,kein_Terminated,Zeit abgelaufen,0.13,556,-4637,21,20250406-230508
6,kein_Terminated,Zeit abgelaufen,0.07,573,-5284,21,20250406-230522
499,kein_Terminated,Zeit abgelaufen,0.04,587,-5600,21,20250406-230527
500,kein_Terminated,Zeit abgelaufen,0.09,585,-5293,21,20250406-230536
501,kein_Terminated,Zeit abgelaufen,0.1,582,-5128,21,20250406-230546
502,kein_Terminated,Zeit abgelaufen,0.11,583,-5127,21,20250406-230555
503,kein_Terminated,Zeit abgelaufen,0.11,573,-5003,21,20250406-230604
504,kein_Terminated,Zeit abgelaufen,0.22,508,-3561,21,20250406-230614
505,kein_Terminated,Zeit abgelaufen,0.24,551,-3460,21,20250406-230623
506,kein_Terminated,Zeit abgelaufen,0.13,581,-4879,21,20250406-230632
507,kein_Terminated,Zeit abgelaufen,0.04,602,-5786,21,20250406-230642
508,kein_Terminated,Zeit abgelaufen,0.09,602,-5277,21,20250406-230651
509,kein_Terminated,Zeit abgelaufen,0.1,559,-4904,21,20250406-230701
510,kein_Terminated,Zeit abgelaufen,0.12,579,-4787,21,20250406-230710
511,kein_Terminated,Zeit abgelaufen,0.14,561,-4715,21,20250406-230719
512,kein_Terminated,Zeit abgelaufen,0.12,580,-4981,21,20250406-230729
513,kein_Terminated,Zeit abgelaufen,0.09,557,-4957,21,20250406-230738
514,kein_Terminated,Zeit abgelaufen,0.14,557,-4647,21,20250406-230748
515,kein_Terminated,Zeit abgelaufen,0.14,560,-4695,21,20250406-230757
516,kein_Terminated,Zeit abgelaufen,0.13,577,-4751,21,20250406-230807
517,kein_Terminated,Zeit abgelaufen,0.07,602,-5355,21,20250406-230816
518,kein_Terminated,Zeit abgelaufen,0.14,571,-4672,21,20250406-230825
519,kein_Terminated,Zeit abgelaufen,0.14,565,-4697,21,20250406-230835
520,kein_Terminated,Zeit abgelaufen,0.15,564,-4556,21,20250406-230844
521,kein_Terminated,Zeit abgelaufen,0.14,557,-4644,21,20250406-230854
522,kein_Terminated,Zeit abgelaufen,0.13,523,-4307,21,20250406-230903
523,kein_Terminated,Zeit abgelaufen,0.1,557,-4846,21,20250406-230912
524,kein_Terminated,Zeit abgelaufen,0.11,568,-4935,21,20250406-230922
525,kein_Terminated,Zeit abgelaufen,0.14,564,-4729,21,20250406-230931
526,kein_Terminated,Zeit abgelaufen,0.09,567,-5072,21,20250406-230940
527,kein_Terminated,Zeit abgelaufen,0.18,573,-4498,21,20250406-230950
528,kein_Terminated,Zeit abgelaufen,0.08,598,-5508,21,20250406-230959
529,kein_Terminated,Zeit abgelaufen,0.13,569,-4849,21,20250406-231009
530,kein_Terminated,Zeit abgelaufen,0.15,539,-4159,21,20250406-231018
531,kein_Terminated,Zeit abgelaufen,0.13,570,-4824,21,20250406-231027
532,kein_Terminated,Zeit abgelaufen,0.23,545,-3852,21,20250406-231037
533,kein_Terminated,Zeit abgelaufen,0.15,544,-4376,21,20250406-231046
534,kein_Terminated,Zeit abgelaufen,0.05,583,-5499,21,20250406-231056
535,kein_Terminated,Zeit abgelaufen,0.06,582,-5440,21,20250406-231105
536,kein_Terminated,Zeit abgelaufen,0.12,553,-4726,21,20250406-231114
537,kein_Terminated,Zeit abgelaufen,0.06,580,-5397,21,20250406-231124
538,kein_Terminated,Zeit abgelaufen,0.07,577,-5336,21,20250406-231133
539,kein_Terminated,Zeit abgelaufen,0.13,538,-4452,21,20250406-231143
540,kein_Terminated,Zeit abgelaufen,0.16,576,-4670,21,20250406-231152
541,kein_Terminated,Zeit abgelaufen,0.12,513,-4262,21,20250406-231201
542,kein_Terminated,Zeit abgelaufen,0.05,587,-5586,21,20250406-231211
543,kein_Terminated,Zeit abgelaufen,0.11,543,-4687,21,20250406-231220
544,kein_Terminated,Zeit abgelaufen,0.06,576,-5343,21,20250406-231230
545,kein_Terminated,Zeit abgelaufen,0.06,574,-5323,21,20250406-231239
546,kein_Terminated,Zeit abgelaufen,0.2,421,-2661,21,20250406-231249
547,kein_Terminated,Zeit abgelaufen,0.18,442,-3021,21,20250406-231258
548,kein_Terminated,Zeit abgelaufen,0.09,587,-5322,21,20250406-231307
549,kein_Terminated,Zeit abgelaufen,0.13,537,-4348,21,20250406-231317
550,kein_Terminated,Zeit abgelaufen,0.06,585,-5464,21,20250406-231326
551,kein_Terminated,Zeit abgelaufen,0.1,560,-4902,21,20250406-231336
552,kein_Terminated,Zeit abgelaufen,0.1,559,-4922,21,20250406-231345
553,kein_Terminated,Zeit abgelaufen,0.12,435,-3421,21,20250406-231354
554,kein_Terminated,Zeit abgelaufen,0.13,518,-4288,21,20250406-231403
555,kein_Terminated,Zeit abgelaufen,0.1,557,-4885,21,20250406-231413
556,kein_Terminated,Zeit abgelaufen,0.1,559,-4936,21,20250406-231422
557,kein_Terminated,Zeit abgelaufen,0.13,530,-4404,21,20250406-231431
558,kein_Terminated,Zeit abgelaufen,0.09,602,-5466,21,20250406-231441
559,kein_Terminated,Zeit abgelaufen,0.24,445,-2694,21,20250406-231450
560,kein_Terminated,Zeit abgelaufen,0.22,540,-3885,21,20250406-231500
561,kein_Terminated,Zeit abgelaufen,0.09,602,-5498,21,20250406-231509
562,kein_Terminated,Zeit abgelaufen,0.11,586,-5170,21,20250406-231519
563,kein_Terminated,Zeit abgelaufen,0.11,508,-4304,21,20250406-231528
564,kein_Terminated,Zeit abgelaufen,0.04,591,-5713,21,20250406-231537
565,kein_Terminated,Zeit abgelaufen,0.11,570,-4916,21,20250406-231547
566,kein_Terminated,Zeit abgelaufen,0.08,573,-5230,21,20250406-231556
567,kein_Terminated,Zeit abgelaufen,0.2,510,-3721,21,20250406-231606
568,kein_Terminated,Zeit abgelaufen,0.07,570,-5261,21,20250406-231615
569,kein_Terminated,Zeit abgelaufen,0.19,470,-3282,21,20250406-231624
570,kein_Terminated,Zeit abgelaufen,0.13,510,-4198,21,20250406-231634
571,kein_Terminated,Zeit abgelaufen,0.11,544,-4687,21,20250406-231643
572,kein_Terminated,Zeit abgelaufen,0.16,537,-4195,21,20250406-231653
573,kein_Terminated,Zeit abgelaufen,0.1,570,-4979,21,20250406-231702
574,kein_Terminated,Zeit abgelaufen,0.1,596,-5366,21,20250406-231711
575,kein_Terminated,Zeit abgelaufen,0.16,596,-4958,21,20250406-231721
576,kein_Terminated,Zeit abgelaufen,0.15,563,-4636,21,20250406-231730
577,kein_Terminated,Zeit abgelaufen,0.1,569,-4992,21,20250406-231740
578,kein_Terminated,Zeit abgelaufen,0.1,564,-4985,21,20250406-231749
579,kein_Terminated,Zeit abgelaufen,0.14,568,-4675,21,20250406-231758
580,kein_Terminated,Zeit abgelaufen,0.15,568,-4657,21,20250406-231808
581,kein_Terminated,Zeit abgelaufen,0.14,585,-4955,21,20250406-231817
7,kein_Terminated,Zeit abgelaufen,0.04,587,-5644,21,20250406-231831
582,kein_Terminated,Zeit abgelaufen,0.16,568,-4567,21,20250406-231836
583,kein_Terminated,Zeit abgelaufen,0.16,539,-4193,21,20250406-231845
584,kein_Terminated,Zeit abgelaufen,0.11,561,-4887,21,20250406-231854
585,kein_Terminated,Zeit abgelaufen,0.09,562,-5009,21,20250406-231904
586,kein_Terminated,Zeit abgelaufen,0.15,558,-4554,21,20250406-231913
587,kein_Terminated,Zeit abgelaufen,0.15,561,-4633,21,20250406-231922
588,kein_Terminated,Zeit abgelaufen,0.08,593,-5123,21,20250406-231932
589,kein_Terminated,Zeit abgelaufen,0.14,602,-5112,21,20250406-231941
590,kein_Terminated,Zeit abgelaufen,0.15,558,-4577,21,20250406-231951
591,kein_Terminated,Zeit abgelaufen,0.14,560,-4662,21,20250406-232000
592,kein_Terminated,Zeit abgelaufen,0.14,602,-4801,21,20250406-232009
593,kein_Terminated,Zeit abgelaufen,0.1,559,-4944,21,20250406-232019
594,kein_Terminated,Zeit abgelaufen,0.15,560,-4604,21,20250406-232028
595,kein_Terminated,Zeit abgelaufen,0.1,559,-4950,21,20250406-232037
596,kein_Terminated,Zeit abgelaufen,0.17,561,-4475,21,20250406-232047
597,kein_Terminated,Zeit abgelaufen,0.15,596,-4916,21,20250406-232056
598,kein_Terminated,Zeit abgelaufen,0.1,558,-4909,21,20250406-232106
599,kein_Terminated,Zeit abgelaufen,0.23,528,-3674,21,20250406-232115
600,kein_Terminated,Zeit abgelaufen,0.12,517,-4317,21,20250406-232124
601,kein_Terminated,Zeit abgelaufen,0.09,602,-5478,21,20250406-232134
602,kein_Terminated,Zeit abgelaufen,0.11,602,-5304,21,20250406-232143
603,kein_Terminated,Zeit abgelaufen,0.15,602,-5090,21,20250406-232153
604,kein_Terminated,Zeit abgelaufen,0.15,602,-5054,21,20250406-232202
605,kein_Terminated,Zeit abgelaufen,0.09,588,-5289,21,20250406-232212
606,kein_Terminated,Zeit abgelaufen,0.04,598,-5767,21,20250406-232221
607,kein_Terminated,Zeit abgelaufen,0.03,599,-5806,21,20250406-232231
608,kein_Terminated,Zeit abgelaufen,0.1,598,-5355,21,20250406-232240
609,kein_Terminated,Zeit abgelaufen,0.09,564,-5078,21,20250406-232250
610,kein_Terminated,Zeit abgelaufen,0.13,565,-4803,21,20250406-232259
611,kein_Terminated,Zeit abgelaufen,0.09,599,-5439,21,20250406-232309
612,kein_Terminated,Zeit abgelaufen,0.08,570,-5114,21,20250406-232318
613,kein_Terminated,Zeit abgelaufen,0.14,572,-4793,21,20250406-232327
614,kein_Terminated,Zeit abgelaufen,0.12,565,-4855,21,20250406-232337
615,kein_Terminated,Zeit abgelaufen,0.16,568,-4572,21,20250406-232346
616,kein_Terminated,Zeit abgelaufen,0.15,566,-4669,21,20250406-232356
617,kein_Terminated,Zeit abgelaufen,0.09,555,-4928,21,20250406-232405
618,kein_Terminated,Zeit abgelaufen,0.13,567,-4812,21,20250406-232414
619,kein_Terminated,Zeit abgelaufen,0.02,596,-5854,21,20250406-232424
620,kein_Terminated,Zeit abgelaufen,0.1,552,-4823,21,20250406-232433
621,kein_Terminated,Zeit abgelaufen,0.15,525,-4201,21,20250406-232442
622,kein_Terminated,Zeit abgelaufen,0.09,568,-5004,21,20250406-232452
623,kein_Terminated,Zeit abgelaufen,0.13,494,-3788,21,20250406-232501
