DEFAULT_REWARD_AND_ACTION_CHANGE_FREQ,DEFAULT_EPISODE_LEN_SEC,DEFAULT_REWARD_FOR_NEW_FIELD,DEFAULT_Punishment_for_Step,DEFAULT_EVAL_FREQ,DEFAULT_EVAL_EPISODES,DEFAULT_TRAIN_TIMESTEPS,DEFAULT_TARGET_REWARD,DEFAULF_NUMBER_LAST_ACTIONS,DEFAULT_PYB_FREQ,DEFAULT_CTRL_FREQ,DEFAULT_REWARD_AND_ACTION_CHANGE_FREQ,DEFAULT_EPISODE_LEN_SEC,DEFAULT_Multiplier_Collision_Penalty,DEFAULT_VelocityScale,DEFAULT_explore_Matrix_Size,DEFAULT_collision_penalty_terminated,DEFAULT_Terminated_Wall_Distance,DEFAULT_no_collision_reward
261,kein_Terminated,Zeit abgelaufen,0.49,69,2597.5,21,20250407-023044
262,kein_Terminated,Zeit abgelaufen,0.62,131,2757.0,21,20250407-023056
263,kein_Terminated,Zeit abgelaufen,0.64,110,3433.25,21,20250407-023108
264,kein_Terminated,Zeit abgelaufen,0.67,97,3708.25,21,20250407-023120
265,kein_Terminated,Zeit abgelaufen,0.67,66,4109.25,21,20250407-023131
266,kein_Terminated,Zeit abgelaufen,0.63,113,3104.5,21,20250407-023143
267,kein_Terminated,Zeit abgelaufen,0.65,76,3574.5,21,20250407-023155
268,kein_Terminated,Zeit abgelaufen,0.53,49,3030.0,21,20250407-023207
269,kein_Terminated,Zeit abgelaufen,0.57,76,3121.5,21,20250407-023218
270,kein_Terminated,Zeit abgelaufen,0.64,70,3591.75,21,20250407-023230
271,kein_Terminated,Zeit abgelaufen,0.68,88,3930.25,21,20250407-023242
272,kein_Terminated,Zeit abgelaufen,0.63,96,3403.75,21,20250407-023254
273,kein_Terminated,Zeit abgelaufen,0.61,65,3638.25,21,20250407-023306
274,kein_Terminated,Zeit abgelaufen,0.64,49,3832.25,21,20250407-023317
275,kein_Terminated,Zeit abgelaufen,0.65,99,3556.0,21,20250407-023329
276,kein_Terminated,Zeit abgelaufen,0.54,90,2844.25,21,20250407-023341
277,kein_Terminated,Zeit abgelaufen,0.61,84,3444.0,21,20250407-023353
278,kein_Terminated,Zeit abgelaufen,0.53,95,2827.0,21,20250407-023405
279,kein_Terminated,Zeit abgelaufen,0.61,89,3435.75,21,20250407-023416
280,kein_Terminated,Zeit abgelaufen,0.65,63,3850.25,21,20250407-023428
281,kein_Terminated,Zeit abgelaufen,0.54,136,2739.0,21,20250407-023440
282,kein_Terminated,Zeit abgelaufen,0.57,79,3152.25,21,20250407-023452
283,kein_Terminated,Zeit abgelaufen,0.57,64,3253.5,21,20250407-023503
284,kein_Terminated,Zeit abgelaufen,0.54,61,3140.0,21,20250407-023515
285,kein_Terminated,Zeit abgelaufen,0.65,98,3234.5,21,20250407-023527
286,kein_Terminated,Zeit abgelaufen,0.64,82,3796.5,21,20250407-023539
287,kein_Terminated,Zeit abgelaufen,0.6,57,3671.75,21,20250407-023551
288,kein_Terminated,Zeit abgelaufen,0.63,59,3910.75,21,20250407-023602
289,kein_Terminated,Zeit abgelaufen,0.58,86,3438.25,21,20250407-023614
290,kein_Terminated,Zeit abgelaufen,0.65,80,3769.0,21,20250407-023626
291,kein_Terminated,Zeit abgelaufen,0.59,104,3189.0,21,20250407-023638
292,kein_Terminated,Zeit abgelaufen,0.63,75,3651.5,21,20250407-023650
293,kein_Terminated,Zeit abgelaufen,0.55,74,3246.5,21,20250407-023701
294,kein_Terminated,Zeit abgelaufen,0.63,68,3766.5,21,20250407-023713
295,kein_Terminated,Zeit abgelaufen,0.62,84,3504.25,21,20250407-023725
296,kein_Terminated,Zeit abgelaufen,0.59,67,3486.25,21,20250407-023737
297,kein_Terminated,Zeit abgelaufen,0.57,59,3447.5,21,20250407-023749
298,kein_Terminated,Zeit abgelaufen,0.64,75,3755.75,21,20250407-023800
299,kein_Terminated,Zeit abgelaufen,0.65,83,3823.5,21,20250407-023812
300,kein_Terminated,Zeit abgelaufen,0.62,44,3838.5,21,20250407-023824
301,kein_Terminated,Zeit abgelaufen,0.63,58,3875.75,21,20250407-023836
302,kein_Terminated,Zeit abgelaufen,0.61,38,3584.0,21,20250407-023847
303,kein_Terminated,Zeit abgelaufen,0.51,64,2966.75,21,20250407-023859
304,kein_Terminated,Zeit abgelaufen,0.68,56,4292.75,21,20250407-023911
305,kein_Terminated,Zeit abgelaufen,0.57,61,3518.25,21,20250407-023923
306,kein_Terminated,Zeit abgelaufen,0.62,60,3622.0,21,20250407-023935
307,kein_Terminated,Zeit abgelaufen,0.63,61,3872.25,21,20250407-023946
308,kein_Terminated,Zeit abgelaufen,0.65,48,3987.5,21,20250407-023958
309,kein_Terminated,Zeit abgelaufen,0.62,80,3708.5,21,20250407-024010
310,kein_Terminated,Zeit abgelaufen,0.56,60,3391.5,21,20250407-024021
311,kein_Terminated,Zeit abgelaufen,0.64,43,3959.75,21,20250407-024033
312,kein_Terminated,Zeit abgelaufen,0.56,56,3342.75,21,20250407-024045
313,kein_Terminated,Zeit abgelaufen,0.62,58,3899.25,21,20250407-024057
314,kein_Terminated,Zeit abgelaufen,0.59,43,3711.0,21,20250407-024109
315,kein_Terminated,Zeit abgelaufen,0.59,54,3536.75,21,20250407-024120
316,kein_Terminated,Zeit abgelaufen,0.63,43,3967.25,21,20250407-024132
317,kein_Terminated,Zeit abgelaufen,0.63,80,3600.75,21,20250407-024144
318,kein_Terminated,Zeit abgelaufen,0.6,59,3700.25,21,20250407-024156
319,kein_Terminated,Zeit abgelaufen,0.59,67,3709.0,21,20250407-024207
320,kein_Terminated,Zeit abgelaufen,0.59,88,3569.25,21,20250407-024219
321,kein_Terminated,Zeit abgelaufen,0.63,101,3647.25,21,20250407-024231
322,kein_Terminated,Zeit abgelaufen,0.59,78,3516.5,21,20250407-024243
323,kein_Terminated,Zeit abgelaufen,0.56,61,3404.25,21,20250407-024254
324,kein_Terminated,Zeit abgelaufen,0.61,98,3745.75,21,20250407-024306
325,kein_Terminated,Zeit abgelaufen,0.61,76,3810.75,21,20250407-024318
326,kein_Terminated,Zeit abgelaufen,0.64,62,3814.5,21,20250407-024330
327,kein_Terminated,Zeit abgelaufen,0.48,61,2819.25,21,20250407-024342
328,kein_Terminated,Zeit abgelaufen,0.55,61,3297.5,21,20250407-024353
329,kein_Terminated,Zeit abgelaufen,0.45,90,2546.5,21,20250407-024405
330,kein_Terminated,Zeit abgelaufen,0.56,58,3464.25,21,20250407-024417
331,kein_Terminated,Zeit abgelaufen,0.61,100,3618.0,21,20250407-024429
332,kein_Terminated,Zeit abgelaufen,0.68,93,3920.75,21,20250407-024441
4,kein_Terminated,Zeit abgelaufen,0.5,87,2615.0,21,20250407-024453
333,kein_Terminated,Zeit abgelaufen,0.64,84,3907.5,21,20250407-024501
334,kein_Terminated,Zeit abgelaufen,0.67,73,4081.5,21,20250407-024513
335,kein_Terminated,Zeit abgelaufen,0.64,53,3940.25,21,20250407-024525
336,kein_Terminated,Zeit abgelaufen,0.64,69,3830.75,21,20250407-024536
337,kein_Terminated,Zeit abgelaufen,0.58,69,3294.75,21,20250407-024548
338,kein_Terminated,Zeit abgelaufen,0.63,76,3803.25,21,20250407-024600
339,kein_Terminated,Zeit abgelaufen,0.53,83,3347.25,21,20250407-024612
340,kein_Terminated,Zeit abgelaufen,0.65,64,4050.75,21,20250407-024623
341,kein_Terminated,Zeit abgelaufen,0.69,81,4294.25,21,20250407-024635
342,kein_Terminated,Zeit abgelaufen,0.65,64,4018.0,21,20250407-024647
343,kein_Terminated,Zeit abgelaufen,0.6,35,3748.75,21,20250407-024659
344,kein_Terminated,Zeit abgelaufen,0.62,42,3879.0,21,20250407-024711
345,kein_Terminated,Zeit abgelaufen,0.61,22,3875.25,21,20250407-024723
346,kein_Terminated,Zeit abgelaufen,0.57,52,3587.25,21,20250407-024734
347,kein_Terminated,Zeit abgelaufen,0.63,50,3714.25,21,20250407-024746
348,kein_Terminated,Zeit abgelaufen,0.46,74,2634.75,21,20250407-024758
349,kein_Terminated,Zeit abgelaufen,0.43,58,2345.5,21,20250407-024810
350,kein_Terminated,Zeit abgelaufen,0.34,3,2057.5,21,20250407-024822
351,kein_Terminated,Zeit abgelaufen,0.56,29,3369.75,21,20250407-024833
352,kein_Terminated,Zeit abgelaufen,0.46,75,2511.0,21,20250407-024845
353,kein_Terminated,Zeit abgelaufen,0.61,42,3701.25,21,20250407-024857
354,kein_Terminated,Zeit abgelaufen,0.6,47,3714.25,21,20250407-024908
355,kein_Terminated,Zeit abgelaufen,0.59,37,3583.5,21,20250407-024920
356,kein_Terminated,Zeit abgelaufen,0.57,24,3532.75,21,20250407-024932
357,kein_Terminated,Zeit abgelaufen,0.59,95,3391.5,21,20250407-024944
358,kein_Terminated,Zeit abgelaufen,0.56,59,3169.25,21,20250407-024956
359,kein_Terminated,Zeit abgelaufen,0.6,68,3453.5,21,20250407-025008
360,kein_Terminated,Zeit abgelaufen,0.58,47,3519.25,21,20250407-025020
361,kein_Terminated,Zeit abgelaufen,0.57,44,3492.5,21,20250407-025031
362,kein_Terminated,Zeit abgelaufen,0.57,50,3493.75,21,20250407-025043
363,kein_Terminated,Zeit abgelaufen,0.51,39,3133.0,21,20250407-025055
364,kein_Terminated,Zeit abgelaufen,0.51,60,3062.0,21,20250407-025107
365,kein_Terminated,Zeit abgelaufen,0.62,46,3767.5,21,20250407-025119
366,kein_Terminated,Zeit abgelaufen,0.53,64,3279.0,21,20250407-025130
367,kein_Terminated,Zeit abgelaufen,0.53,77,3234.25,21,20250407-025142
368,kein_Terminated,Zeit abgelaufen,0.56,33,3462.75,21,20250407-025154
369,kein_Terminated,Zeit abgelaufen,0.49,39,3095.5,21,20250407-025206
370,kein_Terminated,Zeit abgelaufen,0.59,73,3652.5,21,20250407-025218
371,kein_Terminated,Zeit abgelaufen,0.59,88,3411.75,21,20250407-025229
372,kein_Terminated,Zeit abgelaufen,0.59,54,3723.5,21,20250407-025241
373,kein_Terminated,Zeit abgelaufen,0.6,42,3747.0,21,20250407-025253
374,kein_Terminated,Zeit abgelaufen,0.55,45,3396.25,21,20250407-025305
375,kein_Terminated,Zeit abgelaufen,0.6,40,3609.5,21,20250407-025317
376,kein_Terminated,Zeit abgelaufen,0.64,70,3867.0,21,20250407-025329
377,kein_Terminated,Zeit abgelaufen,0.53,55,3280.75,21,20250407-025340
378,kein_Terminated,Zeit abgelaufen,0.57,37,3593.25,21,20250407-025352
379,kein_Terminated,Zeit abgelaufen,0.6,63,3704.5,21,20250407-025404
380,kein_Terminated,Zeit abgelaufen,0.62,64,3720.75,21,20250407-025416
381,kein_Terminated,Zeit abgelaufen,0.58,73,3414.75,21,20250407-025428
382,kein_Terminated,Zeit abgelaufen,0.58,42,3673.25,21,20250407-025440
383,kein_Terminated,Zeit abgelaufen,0.53,42,3246.0,21,20250407-025451
384,kein_Terminated,Zeit abgelaufen,0.59,33,3676.5,21,20250407-025503
385,kein_Terminated,Zeit abgelaufen,0.63,50,3948.5,21,20250407-025515
386,kein_Terminated,Zeit abgelaufen,0.47,74,2891.0,21,20250407-025527
387,kein_Terminated,Zeit abgelaufen,0.68,81,4042.0,21,20250407-025539
388,kein_Terminated,Zeit abgelaufen,0.58,62,3467.25,21,20250407-025550
389,kein_Terminated,Zeit abgelaufen,0.65,52,4073.0,21,20250407-025602
390,kein_Terminated,Zeit abgelaufen,0.64,70,3799.75,21,20250407-025614
391,kein_Terminated,Zeit abgelaufen,0.64,96,3735.75,21,20250407-025626
392,kein_Terminated,Zeit abgelaufen,0.69,43,4342.75,21,20250407-025637
393,kein_Terminated,Zeit abgelaufen,0.59,57,3504.75,21,20250407-025649
394,kein_Terminated,Zeit abgelaufen,0.7,47,4164.0,21,20250407-025701
395,kein_Terminated,Zeit abgelaufen,0.66,44,4037.5,21,20250407-025713
396,kein_Terminated,Zeit abgelaufen,0.65,45,4046.25,21,20250407-025725
397,kein_Terminated,Zeit abgelaufen,0.49,60,2925.75,21,20250407-025737
398,kein_Terminated,Zeit abgelaufen,0.62,59,3686.5,21,20250407-025749
399,kein_Terminated,Zeit abgelaufen,0.63,32,3841.75,21,20250407-025800
400,kein_Terminated,Zeit abgelaufen,0.5,48,3073.0,21,20250407-025812
401,kein_Terminated,Zeit abgelaufen,0.62,64,3947.25,21,20250407-025824
402,kein_Terminated,Zeit abgelaufen,0.6,54,3724.25,21,20250407-025836
403,kein_Terminated,Zeit abgelaufen,0.6,45,3568.75,21,20250407-025848
404,kein_Terminated,Zeit abgelaufen,0.65,65,3947.25,21,20250407-025859
405,kein_Terminated,Zeit abgelaufen,0.62,57,3882.75,21,20250407-025911
406,kein_Terminated,Zeit abgelaufen,0.57,12,3629.5,21,20250407-025923
407,kein_Terminated,Zeit abgelaufen,0.54,20,3429.5,21,20250407-025935
408,kein_Terminated,Zeit abgelaufen,0.6,56,3686.25,21,20250407-025947
409,kein_Terminated,Zeit abgelaufen,0.63,57,3845.75,21,20250407-025959
410,kein_Terminated,Zeit abgelaufen,0.56,47,3508.75,21,20250407-030010
411,kein_Terminated,Zeit abgelaufen,0.62,59,3874.5,21,20250407-030022
412,kein_Terminated,Zeit abgelaufen,0.59,43,3648.75,21,20250407-030034
413,kein_Terminated,Zeit abgelaufen,0.58,34,3663.25,21,20250407-030046
414,kein_Terminated,Zeit abgelaufen,0.57,31,3510.75,21,20250407-030058
415,kein_Terminated,Zeit abgelaufen,0.61,62,3660.75,21,20250407-030110
5,kein_Terminated,Zeit abgelaufen,0.62,74,3231.0,21,20250407-030123
416,kein_Terminated,Zeit abgelaufen,0.64,48,4021.25,21,20250407-030130
417,kein_Terminated,Zeit abgelaufen,0.57,55,3472.25,21,20250407-030142
418,kein_Terminated,Zeit abgelaufen,0.62,39,3921.5,21,20250407-030154
419,kein_Terminated,Zeit abgelaufen,0.64,71,3768.0,21,20250407-030206
420,kein_Terminated,Zeit abgelaufen,0.68,56,4210.25,21,20250407-030217
421,kein_Terminated,Zeit abgelaufen,0.57,23,3607.25,21,20250407-030229
422,kein_Terminated,Zeit abgelaufen,0.68,64,4323.5,21,20250407-030241
423,kein_Terminated,Zeit abgelaufen,0.55,20,3439.5,21,20250407-030253
424,kein_Terminated,Zeit abgelaufen,0.64,40,3988.25,21,20250407-030305
425,kein_Terminated,Zeit abgelaufen,0.62,65,3726.5,21,20250407-030316
426,kein_Terminated,Zeit abgelaufen,0.55,79,3186.0,21,20250407-030328
427,kein_Terminated,Zeit abgelaufen,0.61,48,3616.0,21,20250407-030340
428,kein_Terminated,Zeit abgelaufen,0.65,69,3842.25,21,20250407-030352
429,kein_Terminated,Zeit abgelaufen,0.64,60,3826.5,21,20250407-030404
430,kein_Terminated,Zeit abgelaufen,0.55,47,3368.0,21,20250407-030416
431,kein_Terminated,Zeit abgelaufen,0.56,87,3071.75,21,20250407-030427
432,kein_Terminated,Zeit abgelaufen,0.64,58,3877.25,21,20250407-030439
433,kein_Terminated,Zeit abgelaufen,0.56,47,3487.0,21,20250407-030451
434,kein_Terminated,Zeit abgelaufen,0.68,91,3920.75,21,20250407-030503
435,kein_Terminated,Zeit abgelaufen,0.53,49,3205.75,21,20250407-030515
436,kein_Terminated,Zeit abgelaufen,0.6,38,3799.25,21,20250407-030526
437,kein_Terminated,Zeit abgelaufen,0.63,55,3754.75,21,20250407-030538
438,kein_Terminated,Zeit abgelaufen,0.58,100,3399.75,21,20250407-030550
439,kein_Terminated,Zeit abgelaufen,0.56,50,3286.5,21,20250407-030602
440,kein_Terminated,Zeit abgelaufen,0.6,81,3613.25,21,20250407-030613
441,kein_Terminated,Zeit abgelaufen,0.55,72,3108.75,21,20250407-030625
442,kein_Terminated,Zeit abgelaufen,0.62,77,3540.5,21,20250407-030637
443,kein_Terminated,Zeit abgelaufen,0.58,72,3351.75,21,20250407-030649
444,kein_Terminated,Zeit abgelaufen,0.61,51,3735.5,21,20250407-030701
445,kein_Terminated,Zeit abgelaufen,0.6,70,3605.25,21,20250407-030713
446,kein_Terminated,Zeit abgelaufen,0.67,55,4117.25,21,20250407-030724
447,kein_Terminated,Zeit abgelaufen,0.63,68,3721.75,21,20250407-030736
448,kein_Terminated,Zeit abgelaufen,0.64,51,3853.0,21,20250407-030748
449,kein_Terminated,Zeit abgelaufen,0.61,91,3596.25,21,20250407-030800
450,kein_Terminated,Zeit abgelaufen,0.65,79,3850.25,21,20250407-030812
451,kein_Terminated,Zeit abgelaufen,0.62,75,3644.0,21,20250407-030824
452,kein_Terminated,Zeit abgelaufen,0.6,83,3742.75,21,20250407-030835
453,kein_Terminated,Zeit abgelaufen,0.59,66,3464.0,21,20250407-030847
454,kein_Terminated,Zeit abgelaufen,0.61,61,3608.0,21,20250407-030859
455,kein_Terminated,Zeit abgelaufen,0.65,88,3866.0,21,20250407-030911
456,kein_Terminated,Zeit abgelaufen,0.63,84,3653.5,21,20250407-030923
457,kein_Terminated,Zeit abgelaufen,0.64,80,3887.5,21,20250407-030934
458,kein_Terminated,Zeit abgelaufen,0.63,58,3827.5,21,20250407-030946
459,kein_Terminated,Zeit abgelaufen,0.55,70,3277.25,21,20250407-030958
460,kein_Terminated,Zeit abgelaufen,0.63,90,3689.25,21,20250407-031010
461,kein_Terminated,Zeit abgelaufen,0.65,92,3876.5,21,20250407-031022
462,kein_Terminated,Zeit abgelaufen,0.68,63,4220.0,21,20250407-031033
463,kein_Terminated,Zeit abgelaufen,0.66,73,4012.75,21,20250407-031045
464,kein_Terminated,Zeit abgelaufen,0.63,68,3908.0,21,20250407-031057
465,kein_Terminated,Zeit abgelaufen,0.6,79,3573.0,21,20250407-031109
466,kein_Terminated,Zeit abgelaufen,0.64,72,3798.5,21,20250407-031121
467,kein_Terminated,Zeit abgelaufen,0.59,65,3609.75,21,20250407-031133
468,kein_Terminated,Zeit abgelaufen,0.62,73,3635.5,21,20250407-031145
469,kein_Terminated,Zeit abgelaufen,0.57,64,3269.75,21,20250407-031157
470,kein_Terminated,Zeit abgelaufen,0.58,97,3416.25,21,20250407-031208
471,kein_Terminated,Zeit abgelaufen,0.55,106,3046.25,21,20250407-031220
472,kein_Terminated,Zeit abgelaufen,0.62,91,3765.0,21,20250407-031232
473,kein_Terminated,Zeit abgelaufen,0.65,72,4013.75,21,20250407-031244
474,kein_Terminated,Zeit abgelaufen,0.63,84,3650.75,21,20250407-031256
475,kein_Terminated,Zeit abgelaufen,0.55,110,2967.25,21,20250407-031307
476,kein_Terminated,Zeit abgelaufen,0.64,61,3642.25,21,20250407-031319
477,kein_Terminated,Zeit abgelaufen,0.58,54,3483.0,21,20250407-031331
478,kein_Terminated,Zeit abgelaufen,0.66,67,3992.75,21,20250407-031343
479,kein_Terminated,Zeit abgelaufen,0.63,53,3787.0,21,20250407-031355
480,kein_Terminated,Zeit abgelaufen,0.62,100,3638.0,21,20250407-031406
481,kein_Terminated,Zeit abgelaufen,0.52,46,3200.25,21,20250407-031418
482,kein_Terminated,Zeit abgelaufen,0.66,85,4082.25,21,20250407-031430
483,kein_Terminated,Zeit abgelaufen,0.52,75,2992.0,21,20250407-031442
484,kein_Terminated,Zeit abgelaufen,0.6,89,3487.25,21,20250407-031454
485,kein_Terminated,Zeit abgelaufen,0.52,67,3008.0,21,20250407-031506
486,kein_Terminated,Zeit abgelaufen,0.5,51,2890.5,21,20250407-031517
487,kein_Terminated,Zeit abgelaufen,0.58,67,3375.75,21,20250407-031529
488,kein_Terminated,Zeit abgelaufen,0.55,79,3141.75,21,20250407-031541
489,kein_Terminated,Zeit abgelaufen,0.49,90,2638.25,21,20250407-031553
490,kein_Terminated,Zeit abgelaufen,0.59,70,3525.25,21,20250407-031605
491,kein_Terminated,Zeit abgelaufen,0.7,82,4137.0,21,20250407-031616
492,kein_Terminated,Zeit abgelaufen,0.47,66,2469.75,21,20250407-031628
493,kein_Terminated,Zeit abgelaufen,0.58,76,3456.75,21,20250407-031640
494,kein_Terminated,Zeit abgelaufen,0.54,61,3271.75,21,20250407-031652
495,kein_Terminated,Zeit abgelaufen,0.54,60,3312.0,21,20250407-031704
496,kein_Terminated,Zeit abgelaufen,0.37,64,2220.5,21,20250407-031715
497,kein_Terminated,Zeit abgelaufen,0.64,72,3782.25,21,20250407-031727
498,kein_Terminated,Zeit abgelaufen,0.65,75,3833.75,21,20250407-031739
6,kein_Terminated,Zeit abgelaufen,0.57,48,3558.75,21,20250407-031753
499,kein_Terminated,Zeit abgelaufen,0.61,77,3484.75,21,20250407-031800
500,kein_Terminated,Zeit abgelaufen,0.61,74,3569.5,21,20250407-031812
501,kein_Terminated,Zeit abgelaufen,0.6,72,3702.0,21,20250407-031823
502,kein_Terminated,Zeit abgelaufen,0.6,65,3641.25,21,20250407-031835
503,kein_Terminated,Zeit abgelaufen,0.61,50,3798.25,21,20250407-031847
504,kein_Terminated,Zeit abgelaufen,0.55,86,3321.25,21,20250407-031859
505,kein_Terminated,Zeit abgelaufen,0.52,74,2984.0,21,20250407-031911
506,kein_Terminated,Zeit abgelaufen,0.6,61,3665.5,21,20250407-031923
507,kein_Terminated,Zeit abgelaufen,0.62,80,3656.25,21,20250407-031934
508,kein_Terminated,Zeit abgelaufen,0.65,111,3886.25,21,20250407-031946
509,kein_Terminated,Zeit abgelaufen,0.55,88,3175.75,21,20250407-031958
510,kein_Terminated,Zeit abgelaufen,0.62,104,3706.75,21,20250407-032010
511,kein_Terminated,Zeit abgelaufen,0.64,77,3933.75,21,20250407-032022
512,kein_Terminated,Zeit abgelaufen,0.67,55,4164.25,21,20250407-032033
513,kein_Terminated,Zeit abgelaufen,0.56,57,3331.25,21,20250407-032045
514,kein_Terminated,Zeit abgelaufen,0.52,55,3078.75,21,20250407-032057
515,kein_Terminated,Zeit abgelaufen,0.57,69,3384.75,21,20250407-032109
516,kein_Terminated,Zeit abgelaufen,0.56,69,3219.25,21,20250407-032121
517,kein_Terminated,Zeit abgelaufen,0.66,47,4031.75,21,20250407-032132
518,kein_Terminated,Zeit abgelaufen,0.57,46,3464.0,21,20250407-032144
519,kein_Terminated,Zeit abgelaufen,0.53,62,3293.0,21,20250407-032156
520,kein_Terminated,Zeit abgelaufen,0.52,59,3186.75,21,20250407-032208
521,kein_Terminated,Zeit abgelaufen,0.54,40,3348.5,21,20250407-032220
522,kein_Terminated,Zeit abgelaufen,0.57,42,3593.5,21,20250407-032231
523,kein_Terminated,Zeit abgelaufen,0.54,45,3356.75,21,20250407-032243
524,kein_Terminated,Zeit abgelaufen,0.53,57,3284.5,21,20250407-032255
525,kein_Terminated,Zeit abgelaufen,0.55,80,3380.0,21,20250407-032307
526,kein_Terminated,Zeit abgelaufen,0.59,67,3486.75,21,20250407-032319
527,kein_Terminated,Zeit abgelaufen,0.58,50,3479.5,21,20250407-032330
528,kein_Terminated,Zeit abgelaufen,0.65,62,4058.25,21,20250407-032342
