DEFAULT_REWARD_AND_ACTION_CHANGE_FREQ,DEFAULT_EPISODE_LEN_SEC,DEFAULT_REWARD_FOR_NEW_FIELD,DEFAULT_Punishment_for_Step,DEFAULT_EVAL_FREQ,DEFAULT_EVAL_EPISODES,DEFAULT_TRAIN_TIMESTEPS,DEFAULT_TARGET_REWARD,DEFAULT_NUMBER_LAST_ACTIONS,DEFAULT_PYB_FREQ,DEFAULT_CTRL_FREQ,DEFAULT_Multiplier_Collision_Penalty,DEFAULT_VelocityScale,DEFAULT_explore_Matrix_Size,DEFAULT_collision_penalty_terminated,DEFAULT_Terminated_Wall_Distance,DEFAULT_no_collision_reward,DEFAULT_Punishment_for_Walls,DEFAULT_Influence_of_Walls,DEFAULT_USE_PRETRAINED_MODEL,DEFAULT_PRETRAINED_MODEL_PATH,DEFAULT_List_MazesToUse,DEFAULT_List_Start_PositionsToUse,DEFAULT_MaxRoundsOnOneMaze,DEFAULT_MaxRoundsSameStartingPositions,DEFAULT_USE_SAVED_HYPERPARAMETER_SET,HyperparameterSetIDtoLoad,DEFAULT_UseOrderedMazeAndStartingPositionInsteadOfRandom,DEFAULT_NumberOfRunsOnEachStartingPosition
240,kein_Terminated,Zeit abgelaufen,0.35,0,3260,300.5,29,9,20250426-012654
241,kein_Terminated,Zeit abgelaufen,0.39,0,2980,300.5,29,0,20250426-012722
242,kein_Terminated,Zeit abgelaufen,0.36,2,3092,300.5,29,1,20250426-012751
243,kein_Terminated,Zeit abgelaufen,0.37,1,2644,300.5,29,6,20250426-012819
244,kein_Terminated,Zeit abgelaufen,0.37,0,3328,300.5,29,2,20250426-012847
245,kein_Terminated,Zeit abgelaufen,0.34,0,3212,300.5,29,2,20250426-012915
246,kein_Terminated,Zeit abgelaufen,0.38,1,3576,300.5,29,7,20250426-012944
247,kein_Terminated,Zeit abgelaufen,0.33,0,2796,300.5,29,0,20250426-013011
248,kein_Terminated,Zeit abgelaufen,0.38,4,3684,300.5,29,1,20250426-013040
249,kein_Terminated,Zeit abgelaufen,0.35,0,3520,300.5,29,4,20250426-013107
3,kein_Terminated,Zeit abgelaufen,0.36,4,2572,300.5,29,7,20250426-013137
250,kein_Terminated,Zeit abgelaufen,0.34,0,2612,300.5,29,2,20250426-013157
251,kein_Terminated,Zeit abgelaufen,0.38,2,3260,300.5,29,6,20250426-013226
252,kein_Terminated,Zeit abgelaufen,0.37,0,3652,300.5,29,5,20250426-013254
253,kein_Terminated,Zeit abgelaufen,0.35,0,3232,300.5,29,7,20250426-013322
254,kein_Terminated,Zeit abgelaufen,0.37,0,3404,300.5,29,3,20250426-013351
255,kein_Terminated,Zeit abgelaufen,0.38,2,3488,300.5,29,2,20250426-013419
256,kein_Terminated,Zeit abgelaufen,0.36,0,3220,300.5,29,0,20250426-013447
257,kein_Terminated,Zeit abgelaufen,0.36,1,3144,300.5,29,5,20250426-013515
258,kein_Terminated,Zeit abgelaufen,0.38,2,3380,300.5,29,6,20250426-013543
259,kein_Terminated,Zeit abgelaufen,0.37,0,3840,300.5,29,9,20250426-013612
260,kein_Terminated,Zeit abgelaufen,0.37,0,3184,300.5,29,6,20250426-013640
261,kein_Terminated,Zeit abgelaufen,0.35,3,3568,300.5,29,1,20250426-013709
262,kein_Terminated,Zeit abgelaufen,0.38,0,3560,300.5,29,0,20250426-013737
263,kein_Terminated,Zeit abgelaufen,0.35,0,3484,300.5,29,7,20250426-013805
264,kein_Terminated,Zeit abgelaufen,0.4,2,3760,300.5,29,4,20250426-013833
265,kein_Terminated,Zeit abgelaufen,0.33,0,3296,300.5,29,5,20250426-013902
266,kein_Terminated,Zeit abgelaufen,0.37,1,3732,300.5,29,1,20250426-013930
267,kein_Terminated,Zeit abgelaufen,0.36,2,3416,300.5,29,4,20250426-013958
268,kein_Terminated,Zeit abgelaufen,0.32,0,3392,300.5,29,9,20250426-014026
269,kein_Terminated,Zeit abgelaufen,0.36,0,3160,300.5,29,2,20250426-014054
270,kein_Terminated,Zeit abgelaufen,0.35,0,3260,300.5,29,0,20250426-014123
271,kein_Terminated,Zeit abgelaufen,0.27,0,2864,300.5,29,8,20250426-014151
272,kein_Terminated,Zeit abgelaufen,0.38,0,3552,300.5,29,6,20250426-014219
273,kein_Terminated,Zeit abgelaufen,0.39,0,3668,300.5,29,4,20250426-014247
274,kein_Terminated,Zeit abgelaufen,0.39,0,3312,300.5,29,6,20250426-014315
275,kein_Terminated,Zeit abgelaufen,0.36,0,3752,300.5,29,0,20250426-014343
276,kein_Terminated,Zeit abgelaufen,0.38,3,2988,300.5,29,2,20250426-014411
277,kein_Terminated,Zeit abgelaufen,0.35,1,3012,300.5,29,3,20250426-014439
278,kein_Terminated,Zeit abgelaufen,0.37,0,3632,300.5,29,5,20250426-014508
279,kein_Terminated,Zeit abgelaufen,0.31,0,3300,300.5,29,9,20250426-014536
280,kein_Terminated,Zeit abgelaufen,0.36,0,3416,300.5,29,3,20250426-014604
281,kein_Terminated,Zeit abgelaufen,0.38,0,3616,300.5,29,4,20250426-014632
282,kein_Terminated,Zeit abgelaufen,0.34,0,3348,300.5,29,9,20250426-014700
283,kein_Terminated,Zeit abgelaufen,0.35,1,3488,300.5,29,1,20250426-014729
284,kein_Terminated,Zeit abgelaufen,0.37,0,3412,300.5,29,3,20250426-014757
285,kein_Terminated,Zeit abgelaufen,0.36,0,3424,300.5,29,3,20250426-014825
286,kein_Terminated,Zeit abgelaufen,0.35,0,3604,300.5,29,2,20250426-014853
287,kein_Terminated,Zeit abgelaufen,0.4,2,3456,300.5,29,4,20250426-014921
288,kein_Terminated,Zeit abgelaufen,0.33,0,3496,300.5,29,6,20250426-014950
289,kein_Terminated,Zeit abgelaufen,0.33,0,3456,300.5,29,4,20250426-015018
290,kein_Terminated,Zeit abgelaufen,0.36,0,3420,300.5,29,7,20250426-015046
291,kein_Terminated,Zeit abgelaufen,0.47,11,4044,300.5,29,4,20250426-015114
292,kein_Terminated,Zeit abgelaufen,0.35,0,3408,300.5,29,9,20250426-015142
293,kein_Terminated,Zeit abgelaufen,0.35,0,3408,300.5,29,5,20250426-015211
294,kein_Terminated,Zeit abgelaufen,0.34,1,3164,300.5,29,7,20250426-015239
295,kein_Terminated,Zeit abgelaufen,0.24,0,2508,300.5,29,8,20250426-015307
296,kein_Terminated,Zeit abgelaufen,0.24,0,2476,300.5,29,8,20250426-015336
297,kein_Terminated,Zeit abgelaufen,0.37,0,3516,300.5,29,3,20250426-015404
298,kein_Terminated,Zeit abgelaufen,0.37,0,3808,300.5,29,0,20250426-015432
299,kein_Terminated,Zeit abgelaufen,0.35,1,3684,300.5,29,1,20250426-015501
300,kein_Terminated,Zeit abgelaufen,0.31,0,3452,300.5,29,6,20250426-015529
301,kein_Terminated,Zeit abgelaufen,0.39,0,3236,300.5,29,3,20250426-015557
302,kein_Terminated,Zeit abgelaufen,0.37,0,3908,300.5,29,4,20250426-015625
303,kein_Terminated,Zeit abgelaufen,0.32,0,3328,300.5,29,8,20250426-015653
304,kein_Terminated,Zeit abgelaufen,0.37,0,3944,300.5,29,0,20250426-015721
305,kein_Terminated,Zeit abgelaufen,0.35,0,3476,300.5,29,7,20250426-015749
306,kein_Terminated,Zeit abgelaufen,0.35,0,3620,300.5,29,9,20250426-015817
307,kein_Terminated,Zeit abgelaufen,0.37,0,3632,300.5,29,6,20250426-015845
308,kein_Terminated,Zeit abgelaufen,0.37,2,3536,300.5,29,1,20250426-015913
309,kein_Terminated,Zeit abgelaufen,0.39,4,3780,300.5,29,2,20250426-015941
310,kein_Terminated,Zeit abgelaufen,0.34,1,3608,300.5,29,1,20250426-020010
311,kein_Terminated,Zeit abgelaufen,0.29,0,3220,300.5,29,8,20250426-020038
312,kein_Terminated,Zeit abgelaufen,0.35,0,3256,300.5,29,2,20250426-020106
313,kein_Terminated,Zeit abgelaufen,0.37,0,3260,300.5,29,7,20250426-020134
314,kein_Terminated,Zeit abgelaufen,0.34,0,3492,300.5,29,6,20250426-020202
315,kein_Terminated,Zeit abgelaufen,0.37,0,3640,300.5,29,0,20250426-020230
316,kein_Terminated,Zeit abgelaufen,0.37,0,3756,300.5,29,7,20250426-020258
317,kein_Terminated,Zeit abgelaufen,0.36,0,3604,300.5,29,5,20250426-020326
318,kein_Terminated,Zeit abgelaufen,0.35,1,3672,300.5,29,9,20250426-020354
319,kein_Terminated,Zeit abgelaufen,0.34,0,3620,300.5,29,9,20250426-020422
320,kein_Terminated,Zeit abgelaufen,0.31,0,3412,300.5,29,9,20250426-020450
321,kein_Terminated,Zeit abgelaufen,0.36,1,3572,300.5,29,2,20250426-020518
322,kein_Terminated,Zeit abgelaufen,0.35,0,3572,300.5,29,7,20250426-020546
323,kein_Terminated,Zeit abgelaufen,0.26,0,2972,300.5,29,8,20250426-020614
324,kein_Terminated,Zeit abgelaufen,0.38,2,3512,300.5,29,0,20250426-020642
325,kein_Terminated,Zeit abgelaufen,0.32,0,3536,300.5,29,6,20250426-020711
326,kein_Terminated,Zeit abgelaufen,0.36,1,3680,300.5,29,1,20250426-020739
327,kein_Terminated,Zeit abgelaufen,0.35,0,3700,300.5,29,8,20250426-020807
328,kein_Terminated,Zeit abgelaufen,0.37,0,3704,300.5,29,0,20250426-020836
329,kein_Terminated,Zeit abgelaufen,0.38,1,3684,300.5,29,1,20250426-020904
330,kein_Terminated,Zeit abgelaufen,0.36,0,3704,300.5,29,3,20250426-020932
331,kein_Terminated,Zeit abgelaufen,0.38,0,3736,300.5,29,0,20250426-021000
332,kein_Terminated,Zeit abgelaufen,0.35,0,3628,300.5,29,3,20250426-021028
4,kein_Terminated,Zeit abgelaufen,0.39,0,3504,300.5,29,4,20250426-021100
333,kein_Terminated,Zeit abgelaufen,0.36,0,3560,300.5,29,6,20250426-021118
334,kein_Terminated,Zeit abgelaufen,0.37,0,3448,300.5,29,2,20250426-021147
335,kein_Terminated,Zeit abgelaufen,0.37,1,3520,300.5,29,1,20250426-021215
336,kein_Terminated,Zeit abgelaufen,0.34,1,3436,300.5,29,1,20250426-021243
337,kein_Terminated,Zeit abgelaufen,0.34,0,3684,300.5,29,3,20250426-021311
338,kein_Terminated,Zeit abgelaufen,0.37,0,4000,300.5,29,5,20250426-021339
339,kein_Terminated,Zeit abgelaufen,0.38,0,3832,300.5,29,3,20250426-021407
340,kein_Terminated,Zeit abgelaufen,0.39,0,3868,300.5,29,3,20250426-021435
341,kein_Terminated,Zeit abgelaufen,0.38,1,3948,300.5,29,0,20250426-021503
342,kein_Terminated,Zeit abgelaufen,0.34,0,3620,300.5,29,5,20250426-021531
343,kein_Terminated,Zeit abgelaufen,0.37,0,3360,300.5,29,6,20250426-021559
344,kein_Terminated,Zeit abgelaufen,0.36,0,3756,300.5,29,3,20250426-021626
345,kein_Terminated,Zeit abgelaufen,0.31,0,2900,300.5,29,9,20250426-021654
346,kein_Terminated,Zeit abgelaufen,0.33,0,3308,300.5,29,2,20250426-021722
347,kein_Terminated,Zeit abgelaufen,0.39,0,3812,300.5,29,2,20250426-021750
348,kein_Terminated,Zeit abgelaufen,0.36,0,3708,300.5,29,2,20250426-021818
349,kein_Terminated,Zeit abgelaufen,0.35,0,3420,300.5,29,7,20250426-021846
350,kein_Terminated,Zeit abgelaufen,0.25,0,2724,300.5,29,8,20250426-021915
351,kein_Terminated,Zeit abgelaufen,0.31,0,2940,300.5,29,9,20250426-021943
352,kein_Terminated,Zeit abgelaufen,0.33,1,3180,300.5,29,7,20250426-022011
353,kein_Terminated,Zeit abgelaufen,0.34,0,3384,300.5,29,8,20250426-022039
354,kein_Terminated,Zeit abgelaufen,0.36,0,3768,300.5,29,2,20250426-022107
355,kein_Terminated,Zeit abgelaufen,0.39,0,3680,300.5,29,5,20250426-022135
356,kein_Terminated,Zeit abgelaufen,0.37,0,3780,300.5,29,2,20250426-022204
357,kein_Terminated,Zeit abgelaufen,0.37,1,3692,300.5,29,5,20250426-022232
358,kein_Terminated,Zeit abgelaufen,0.32,0,3232,300.5,29,8,20250426-022300
359,kein_Terminated,Zeit abgelaufen,0.36,1,3756,300.5,29,1,20250426-022328
360,kein_Terminated,Zeit abgelaufen,0.36,1,3740,300.5,29,1,20250426-022356
361,kein_Terminated,Zeit abgelaufen,0.35,1,3624,300.5,29,1,20250426-022424
362,kein_Terminated,Zeit abgelaufen,0.37,0,3788,300.5,29,5,20250426-022452
363,kein_Terminated,Zeit abgelaufen,0.39,0,3848,300.5,29,4,20250426-022520
364,kein_Terminated,Zeit abgelaufen,0.36,0,3652,300.5,29,2,20250426-022549
365,kein_Terminated,Zeit abgelaufen,0.37,0,3756,300.5,29,5,20250426-022617
366,kein_Terminated,Zeit abgelaufen,0.4,0,3536,300.5,29,6,20250426-022645
367,kein_Terminated,Zeit abgelaufen,0.35,0,3732,300.5,29,5,20250426-022713
368,kein_Terminated,Zeit abgelaufen,0.4,1,3780,300.5,29,6,20250426-022741
369,kein_Terminated,Zeit abgelaufen,0.37,0,3596,300.5,29,6,20250426-022810
370,kein_Terminated,Zeit abgelaufen,0.38,0,3376,300.5,29,7,20250426-022838
371,kein_Terminated,Zeit abgelaufen,0.38,1,3660,300.5,29,1,20250426-022906
372,kein_Terminated,Zeit abgelaufen,0.37,0,3636,300.5,29,0,20250426-022934
373,kein_Terminated,Zeit abgelaufen,0.38,0,3764,300.5,29,2,20250426-023002
374,kein_Terminated,Zeit abgelaufen,0.37,1,3984,300.5,29,1,20250426-023030
375,kein_Terminated,Zeit abgelaufen,0.37,0,3896,300.5,29,7,20250426-023058
376,kein_Terminated,Zeit abgelaufen,0.37,0,3684,300.5,29,0,20250426-023126
377,kein_Terminated,Zeit abgelaufen,0.32,1,2792,300.5,29,1,20250426-023155
378,kein_Terminated,Zeit abgelaufen,0.35,0,3792,300.5,29,2,20250426-023223
379,kein_Terminated,Zeit abgelaufen,0.36,0,3920,300.5,29,5,20250426-023251
380,kein_Terminated,Zeit abgelaufen,0.37,0,3760,300.5,29,3,20250426-023320
381,kein_Terminated,Zeit abgelaufen,0.38,0,3768,300.5,29,7,20250426-023348
382,kein_Terminated,Zeit abgelaufen,0.29,0,2980,300.5,29,8,20250426-023416
383,kein_Terminated,Zeit abgelaufen,0.37,0,3732,300.5,29,5,20250426-023444
384,kein_Terminated,Zeit abgelaufen,0.39,0,3508,300.5,29,7,20250426-023512
385,kein_Terminated,Zeit abgelaufen,0.34,0,3552,300.5,29,3,20250426-023541
386,kein_Terminated,Zeit abgelaufen,0.35,0,3780,300.5,29,9,20250426-023609
387,kein_Terminated,Zeit abgelaufen,0.39,2,3848,300.5,29,0,20250426-023637
388,kein_Terminated,Zeit abgelaufen,0.38,0,3908,300.5,29,2,20250426-023705
389,kein_Terminated,Zeit abgelaufen,0.37,0,3296,300.5,29,4,20250426-023733
390,kein_Terminated,Zeit abgelaufen,0.38,0,3708,300.5,29,3,20250426-023801
391,kein_Terminated,Zeit abgelaufen,0.38,0,3864,300.5,29,2,20250426-023829
392,kein_Terminated,Zeit abgelaufen,0.38,0,3824,300.5,29,2,20250426-023858
393,kein_Terminated,Zeit abgelaufen,0.35,0,3524,300.5,29,2,20250426-023926
394,kein_Terminated,Zeit abgelaufen,0.36,0,3736,300.5,29,8,20250426-023954
395,kein_Terminated,Zeit abgelaufen,0.37,0,3860,300.5,29,7,20250426-024022
396,kein_Terminated,Zeit abgelaufen,0.39,0,3812,300.5,29,0,20250426-024050
397,kein_Terminated,Zeit abgelaufen,0.35,0,3852,300.5,29,9,20250426-024118
398,kein_Terminated,Zeit abgelaufen,0.36,0,3796,300.5,29,2,20250426-024146
399,kein_Terminated,Zeit abgelaufen,0.37,2,3532,300.5,29,3,20250426-024214
400,kein_Terminated,Zeit abgelaufen,0.36,0,3704,300.5,29,5,20250426-024242
401,kein_Terminated,Zeit abgelaufen,0.37,0,3532,300.5,29,9,20250426-024310
402,kein_Terminated,Zeit abgelaufen,0.34,0,3568,300.5,29,2,20250426-024338
403,kein_Terminated,Zeit abgelaufen,0.39,1,3832,300.5,29,0,20250426-024406
404,kein_Terminated,Zeit abgelaufen,0.35,1,3800,300.5,29,1,20250426-024434
405,kein_Terminated,Zeit abgelaufen,0.34,0,3700,300.5,29,5,20250426-024502
406,kein_Terminated,Zeit abgelaufen,0.36,0,3664,300.5,29,7,20250426-024530
407,kein_Terminated,Zeit abgelaufen,0.36,0,3772,300.5,29,2,20250426-024558
408,kein_Terminated,Zeit abgelaufen,0.37,0,3992,300.5,29,3,20250426-024626
409,kein_Terminated,Zeit abgelaufen,0.37,2,3916,300.5,29,4,20250426-024655
410,kein_Terminated,Zeit abgelaufen,0.37,0,3884,300.5,29,3,20250426-024723
411,kein_Terminated,Zeit abgelaufen,0.34,0,3604,300.5,29,8,20250426-024751
412,kein_Terminated,Zeit abgelaufen,0.35,0,3480,300.5,29,3,20250426-024819
413,kein_Terminated,Zeit abgelaufen,0.38,1,3824,300.5,29,1,20250426-024847
414,kein_Terminated,Zeit abgelaufen,0.4,0,3728,300.5,29,2,20250426-024915
415,kein_Terminated,Zeit abgelaufen,0.39,0,3884,300.5,29,2,20250426-024943
5,kein_Terminated,Zeit abgelaufen,0.36,5,2856,300.5,29,0,20250426-025017
416,kein_Terminated,Zeit abgelaufen,0.4,0,3808,300.5,29,4,20250426-025034
417,kein_Terminated,Zeit abgelaufen,0.29,0,3216,300.5,29,8,20250426-025102
418,kein_Terminated,Zeit abgelaufen,0.37,0,3776,300.5,29,3,20250426-025130
419,kein_Terminated,Zeit abgelaufen,0.39,0,3840,300.5,29,6,20250426-025158
420,kein_Terminated,Zeit abgelaufen,0.4,2,3476,300.5,29,0,20250426-025226
421,kein_Terminated,Zeit abgelaufen,0.38,0,3676,300.5,29,3,20250426-025254
422,kein_Terminated,Zeit abgelaufen,0.4,0,3864,300.5,29,0,20250426-025322
423,kein_Terminated,Zeit abgelaufen,0.42,0,3916,300.5,29,4,20250426-025351
424,kein_Terminated,Zeit abgelaufen,0.4,0,3880,300.5,29,0,20250426-025418
425,kein_Terminated,Zeit abgelaufen,0.4,0,3572,300.5,29,3,20250426-025446
426,kein_Terminated,Zeit abgelaufen,0.38,0,3872,300.5,29,2,20250426-025514
427,kein_Terminated,Zeit abgelaufen,0.39,0,3612,300.5,29,3,20250426-025542
428,kein_Terminated,Zeit abgelaufen,0.47,0,3988,300.5,29,4,20250426-025611
429,kein_Terminated,Zeit abgelaufen,0.42,4,3932,300.5,29,4,20250426-025639
430,kein_Terminated,Zeit abgelaufen,0.39,0,4072,300.5,29,5,20250426-025707
431,kein_Terminated,Zeit abgelaufen,0.41,11,3172,300.5,29,4,20250426-025735
432,kein_Terminated,Zeit abgelaufen,0.35,0,3612,300.5,29,7,20250426-025803
433,kein_Terminated,Zeit abgelaufen,0.42,0,4248,300.5,29,4,20250426-025831
434,kein_Terminated,Zeit abgelaufen,0.4,0,3964,300.5,29,0,20250426-025859
435,kein_Terminated,Zeit abgelaufen,0.36,1,2648,300.5,29,5,20250426-025927
436,kein_Terminated,Zeit abgelaufen,0.35,0,3776,300.5,29,9,20250426-025956
437,kein_Terminated,Zeit abgelaufen,0.41,7,3376,300.5,29,3,20250426-030024
438,kein_Terminated,Zeit abgelaufen,0.36,1,3816,300.5,29,1,20250426-030052
439,kein_Terminated,Zeit abgelaufen,0.36,0,3696,300.5,29,0,20250426-030120
440,kein_Terminated,Zeit abgelaufen,0.38,0,3820,300.5,29,7,20250426-030147
441,kein_Terminated,Zeit abgelaufen,0.37,0,3412,300.5,29,5,20250426-030215
442,kein_Terminated,Zeit abgelaufen,0.35,0,3624,300.5,29,9,20250426-030244
443,kein_Terminated,Zeit abgelaufen,0.39,2,3784,300.5,29,0,20250426-030312
444,kein_Terminated,Zeit abgelaufen,0.41,0,3164,300.5,29,2,20250426-030340
445,kein_Terminated,Zeit abgelaufen,0.38,0,3088,300.5,29,5,20250426-030408
446,kein_Terminated,Zeit abgelaufen,0.39,0,3848,300.5,29,5,20250426-030436
447,kein_Terminated,Zeit abgelaufen,0.38,0,3756,300.5,29,5,20250426-030504
448,kein_Terminated,Zeit abgelaufen,0.39,0,3860,300.5,29,3,20250426-030532
449,kein_Terminated,Zeit abgelaufen,0.36,0,3592,300.5,29,7,20250426-030559
450,kein_Terminated,Zeit abgelaufen,0.39,0,3520,300.5,29,5,20250426-030627
451,kein_Terminated,Zeit abgelaufen,0.38,1,3664,300.5,29,1,20250426-030655
452,kein_Terminated,Zeit abgelaufen,0.36,0,3952,300.5,29,5,20250426-030724
453,kein_Terminated,Zeit abgelaufen,0.38,0,3360,300.5,29,5,20250426-030752
454,kein_Terminated,Zeit abgelaufen,0.34,0,3608,300.5,29,8,20250426-030820
455,kein_Terminated,Zeit abgelaufen,0.39,1,3956,300.5,29,3,20250426-030848
456,kein_Terminated,Zeit abgelaufen,0.38,1,3816,300.5,29,1,20250426-030916
457,kein_Terminated,Zeit abgelaufen,0.37,0,3828,300.5,29,7,20250426-030944
458,kein_Terminated,Zeit abgelaufen,0.34,0,3548,300.5,29,2,20250426-031012
459,kein_Terminated,Zeit abgelaufen,0.39,0,4020,300.5,29,0,20250426-031040
460,kein_Terminated,Zeit abgelaufen,0.39,0,3812,300.5,29,4,20250426-031108
461,kein_Terminated,Zeit abgelaufen,0.37,0,3808,300.5,29,7,20250426-031136
462,kein_Terminated,Zeit abgelaufen,0.37,0,3700,300.5,29,3,20250426-031204
463,kein_Terminated,Zeit abgelaufen,0.43,2,3928,300.5,29,4,20250426-031232
464,kein_Terminated,Zeit abgelaufen,0.36,1,3660,300.5,29,1,20250426-031300
465,kein_Terminated,Zeit abgelaufen,0.37,0,3580,300.5,29,7,20250426-031328
466,kein_Terminated,Zeit abgelaufen,0.39,0,3676,300.5,29,4,20250426-031357
467,kein_Terminated,Zeit abgelaufen,0.37,0,3912,300.5,29,9,20250426-031425
468,kein_Terminated,Zeit abgelaufen,0.39,0,4064,300.5,29,2,20250426-031453
469,kein_Terminated,Zeit abgelaufen,0.36,0,3832,300.5,29,2,20250426-031521
470,kein_Terminated,Zeit abgelaufen,0.39,0,3900,300.5,29,3,20250426-031549
471,kein_Terminated,Zeit abgelaufen,0.36,0,3500,300.5,29,0,20250426-031617
472,kein_Terminated,Zeit abgelaufen,0.39,0,3960,300.5,29,0,20250426-031645
473,kein_Terminated,Zeit abgelaufen,0.37,3,3820,300.5,29,0,20250426-031713
474,kein_Terminated,Zeit abgelaufen,0.37,0,3876,300.5,29,3,20250426-031741
475,kein_Terminated,Zeit abgelaufen,0.39,1,3980,300.5,29,0,20250426-031809
476,kein_Terminated,Zeit abgelaufen,0.39,0,3792,300.5,29,4,20250426-031837
477,kein_Terminated,Zeit abgelaufen,0.36,0,3784,300.5,29,2,20250426-031905
478,kein_Terminated,Zeit abgelaufen,0.36,0,3632,300.5,29,6,20250426-031933
479,kein_Terminated,Zeit abgelaufen,0.38,0,4080,300.5,29,2,20250426-032001
480,kein_Terminated,Zeit abgelaufen,0.37,0,3868,300.5,29,6,20250426-032029
481,kein_Terminated,Zeit abgelaufen,0.33,0,3736,300.5,29,5,20250426-032058
482,kein_Terminated,Zeit abgelaufen,0.37,1,3816,300.5,29,1,20250426-032126
483,kein_Terminated,Zeit abgelaufen,0.41,0,4056,300.5,29,0,20250426-032154
484,kein_Terminated,Zeit abgelaufen,0.34,0,3672,300.5,29,2,20250426-032222
485,kein_Terminated,Zeit abgelaufen,0.37,0,3956,300.5,29,5,20250426-032250
486,kein_Terminated,Zeit abgelaufen,0.35,0,3696,300.5,29,6,20250426-032318
487,kein_Terminated,Zeit abgelaufen,0.36,0,3360,300.5,29,9,20250426-032346
488,kein_Terminated,Zeit abgelaufen,0.38,0,3940,300.5,29,3,20250426-032414
489,kein_Terminated,Zeit abgelaufen,0.39,0,4084,300.5,29,0,20250426-032442
490,kein_Terminated,Zeit abgelaufen,0.36,0,3728,300.5,29,5,20250426-032510
491,kein_Terminated,Zeit abgelaufen,0.38,1,3996,300.5,29,3,20250426-032538
