DEFAULT_REWARD_AND_ACTION_CHANGE_FREQ,DEFAULT_EPISODE_LEN_SEC,DEFAULT_REWARD_FOR_NEW_FIELD,DEFAULT_Punishment_for_Step,DEFAULT_EVAL_FREQ,DEFAULT_EVAL_EPISODES,DEFAULT_TRAIN_TIMESTEPS,DEFAULT_TARGET_REWARD,DEFAULF_NUMBER_LAST_ACTIONS,DEFAULT_PYB_FREQ,DEFAULT_CTRL_FREQ,DEFAULT_REWARD_AND_ACTION_CHANGE_FREQ,DEFAULT_EPISODE_LEN_SEC,DEFAULT_Multiplier_Collision_Penalty,DEFAULT_VelocityScale,DEFAULT_explore_Matrix_Size
2,300,2,-0.5,50000.0,1,200000.0,99999,20,100,50,2,300,10,0.5,5

Runde,Terminated,Truncated,Map-Abgedeckt,Wand berÃ¼hrungen,Summe Reward,Maze_number,Uhrzeit
1,kein_Terminated,Zeit abgelaufen,0.24,120,-3157.294939846192,21,20250406-204932
2,kein_Terminated,Zeit abgelaufen,0.2,279,-8985.587027711335,21,20250406-204949
3,kein_Terminated,Zeit abgelaufen,0.27,189,-6590.857450487885,21,20250406-205008
4,kein_Terminated,Zeit abgelaufen,0.23,340,-13005.253775737463,21,20250406-205025
5,kein_Terminated,Zeit abgelaufen,0.17,327,-11674.887553461587,21,20250406-205042
6,kein_Terminated,Zeit abgelaufen,0.31,150,-6201.453896019533,21,20250406-205059
7,kein_Terminated,Zeit abgelaufen,0.22,355,-16195.794400176845,21,20250406-205115
8,kein_Terminated,Zeit abgelaufen,0.2,291,-13752.467085192291,21,20250406-205133
9,kein_Terminated,Zeit abgelaufen,0.27,338,-14649.861672414807,21,20250406-205150
10,kein_Terminated,Zeit abgelaufen,0.25,343,-15700.996219537295,21,20250406-205207
11,kein_Terminated,Zeit abgelaufen,0.19,496,-22924.699591799577,21,20250406-205224
12,kein_Terminated,Zeit abgelaufen,0.33,279,-11184.936248757907,21,20250406-205241
13,kein_Terminated,Zeit abgelaufen,0.09,497,-28294.43442776567,21,20250406-205258
14,kein_Terminated,Zeit abgelaufen,0.15,542,-29285.341102220085,21,20250406-205315
15,kein_Terminated,Zeit abgelaufen,0.14,506,-27712.717256048592,21,20250406-205333
16,kein_Terminated,Zeit abgelaufen,0.21,354,-17801.73658225441,21,20250406-205350
17,kein_Terminated,Zeit abgelaufen,0.23,475,-27998.012569873554,21,20250406-205406
18,kein_Terminated,Zeit abgelaufen,0.27,345,-18819.721366591333,21,20250406-205424
19,kein_Terminated,Zeit abgelaufen,0.26,411,-22155.50267694124,21,20250406-205440
20,kein_Terminated,Zeit abgelaufen,0.3,432,-21905.01102310154,21,20250406-205457
21,kein_Terminated,Zeit abgelaufen,0.33,441,-22669.676794727457,21,20250406-205514
22,kein_Terminated,Zeit abgelaufen,0.29,479,-26311.704480672146,21,20250406-205531
23,kein_Terminated,Zeit abgelaufen,0.18,560,-32010.128208330414,21,20250406-205548
24,kein_Terminated,Zeit abgelaufen,0.25,481,-27535.097176377396,21,20250406-205631
25,kein_Terminated,Zeit abgelaufen,0.29,504,-28847.16054827573,21,20250406-205713
26,kein_Terminated,Zeit abgelaufen,0.26,451,-26714.938206917537,21,20250406-205751
27,kein_Terminated,Zeit abgelaufen,0.3,465,-21496.72470029902,21,20250406-205832
28,kein_Terminated,Zeit abgelaufen,0.2,525,-30073.910435117035,21,20250406-205913
29,kein_Terminated,Zeit abgelaufen,0.16,547,-34456.431331069085,21,20250406-205952
30,kein_Terminated,Zeit abgelaufen,0.19,546,-33250.10568961989,21,20250406-210033
31,kein_Terminated,Zeit abgelaufen,0.15,578,-36346.14593784776,21,20250406-210114
32,kein_Terminated,Zeit abgelaufen,0.22,488,-29623.350019594007,21,20250406-210154
33,kein_Terminated,Zeit abgelaufen,0.19,484,-28300.085063055776,21,20250406-210238
34,kein_Terminated,Zeit abgelaufen,0.29,488,-29382.21937024553,21,20250406-210321
35,kein_Terminated,Zeit abgelaufen,0.32,452,-27969.926733928103,21,20250406-210400
36,kein_Terminated,Zeit abgelaufen,0.22,441,-27744.604777836154,21,20250406-210442
37,kein_Terminated,Zeit abgelaufen,0.19,510,-33009.21747624729,21,20250406-210523
38,kein_Terminated,Zeit abgelaufen,0.32,515,-31454.522427096832,21,20250406-210601
39,kein_Terminated,Zeit abgelaufen,0.24,507,-31381.362864874634,21,20250406-210643
40,kein_Terminated,Zeit abgelaufen,0.28,478,-29788.620045500702,21,20250406-210726
41,kein_Terminated,Zeit abgelaufen,0.38,450,-24968.93994353789,21,20250406-210809
42,kein_Terminated,Zeit abgelaufen,0.18,524,-32661.557754939622,21,20250406-210851
43,kein_Terminated,Zeit abgelaufen,0.25,488,-30589.64416572883,21,20250406-210924
44,kein_Terminated,Zeit abgelaufen,0.3,439,-27015.00101217425,21,20250406-210942
45,kein_Terminated,Zeit abgelaufen,0.16,524,-33479.227655008486,21,20250406-211000
46,kein_Terminated,Zeit abgelaufen,0.19,397,-23414.04863417656,21,20250406-211017
47,kein_Terminated,Zeit abgelaufen,0.24,471,-29176.42932837001,21,20250406-211035
48,kein_Terminated,Zeit abgelaufen,0.25,478,-28849.189915880466,21,20250406-211052
49,kein_Terminated,Zeit abgelaufen,0.36,271,-14903.556202827463,21,20250406-211109
50,kein_Terminated,Zeit abgelaufen,0.25,485,-27657.900246134628,21,20250406-211127
51,kein_Terminated,Zeit abgelaufen,0.18,480,-30574.47824753296,21,20250406-211144
52,kein_Terminated,Zeit abgelaufen,0.18,467,-29102.05471460426,21,20250406-211202
53,kein_Terminated,Zeit abgelaufen,0.29,451,-27586.73906689047,21,20250406-211219
54,kein_Terminated,Zeit abgelaufen,0.22,558,-34730.004552581835,21,20250406-211237
55,kein_Terminated,Zeit abgelaufen,0.12,598,-37296.36493016205,21,20250406-211254
56,kein_Terminated,Zeit abgelaufen,0.34,521,-30017.984605770533,21,20250406-211312
57,kein_Terminated,Zeit abgelaufen,0.3,459,-28094.111282196624,21,20250406-211329
58,kein_Terminated,Zeit abgelaufen,0.16,510,-32636.736943892072,21,20250406-211347
59,kein_Terminated,Zeit abgelaufen,0.25,489,-30114.096403612195,21,20250406-211404
60,kein_Terminated,Zeit abgelaufen,0.32,468,-28654.7761169575,21,20250406-211422
61,kein_Terminated,Zeit abgelaufen,0.12,559,-36702.25976912859,21,20250406-211439
62,kein_Terminated,Zeit abgelaufen,0.17,470,-30203.843118954705,21,20250406-211457
63,kein_Terminated,Zeit abgelaufen,0.21,446,-28157.921519400174,21,20250406-211515
64,kein_Terminated,Zeit abgelaufen,0.27,489,-30188.62833073274,21,20250406-211532
65,kein_Terminated,Zeit abgelaufen,0.32,510,-30113.91247037777,21,20250406-211550
66,kein_Terminated,Zeit abgelaufen,0.3,505,-29989.70978871901,21,20250406-211607
67,kein_Terminated,Zeit abgelaufen,0.28,129,-6233.838125483967,21,20250406-211624
68,kein_Terminated,Zeit abgelaufen,0.23,364,-22098.700867672705,21,20250406-211642
69,kein_Terminated,Zeit abgelaufen,0.21,448,-27918.80237586161,21,20250406-211700
70,kein_Terminated,Zeit abgelaufen,0.23,455,-28030.181017553423,21,20250406-211718
71,kein_Terminated,Zeit abgelaufen,0.31,441,-26876.429563711823,21,20250406-211735
72,kein_Terminated,Zeit abgelaufen,0.3,450,-28106.377166145045,21,20250406-211753
73,kein_Terminated,Zeit abgelaufen,0.26,498,-30056.99310441955,21,20250406-211811
74,kein_Terminated,Zeit abgelaufen,0.21,438,-27345.679964731604,21,20250406-211828
75,kein_Terminated,Zeit abgelaufen,0.21,482,-30661.85682514118,21,20250406-211846
76,kein_Terminated,Zeit abgelaufen,0.16,529,-34397.34372048971,21,20250406-211904
77,kein_Terminated,Zeit abgelaufen,0.16,527,-34262.915435357034,21,20250406-211921
78,kein_Terminated,Zeit abgelaufen,0.26,516,-32709.951241986448,21,20250406-211939
79,kein_Terminated,Zeit abgelaufen,0.27,457,-26556.00635973038,21,20250406-211956
80,kein_Terminated,Zeit abgelaufen,0.29,486,-28780.60431496862,21,20250406-212014
81,kein_Terminated,Zeit abgelaufen,0.14,509,-33187.414308323365,21,20250406-212031
82,kein_Terminated,Zeit abgelaufen,0.4,299,-14564.011010298826,21,20250406-212048
83,kein_Terminated,Zeit abgelaufen,0.33,465,-27370.66998735567,21,20250406-212128
1,kein_Terminated,Zeit abgelaufen,0.17,556,-36041.43370964815,21,20250406-212212
84,kein_Terminated,Zeit abgelaufen,0.34,516,-29179.470170979057,21,20250406-212226
85,kein_Terminated,Zeit abgelaufen,0.26,446,-27120.703297165575,21,20250406-212306
86,kein_Terminated,Zeit abgelaufen,0.09,540,-35737.44577344295,21,20250406-212351
87,kein_Terminated,Zeit abgelaufen,0.27,538,-34059.52373156526,21,20250406-212432
88,kein_Terminated,Zeit abgelaufen,0.31,402,-23910.618478956363,21,20250406-212513
89,kein_Terminated,Zeit abgelaufen,0.2,380,-23479.33256366842,21,20250406-212552
90,kein_Terminated,Zeit abgelaufen,0.14,454,-29424.643838539465,21,20250406-212632
91,kein_Terminated,Zeit abgelaufen,0.24,465,-29388.90741509014,21,20250406-212714
92,kein_Terminated,Zeit abgelaufen,0.2,517,-28485.65857714969,21,20250406-212759
93,kein_Terminated,Zeit abgelaufen,0.13,487,-31649.02848102699,21,20250406-212842
94,kein_Terminated,Zeit abgelaufen,0.16,471,-30465.558128631506,21,20250406-212928
95,kein_Terminated,Zeit abgelaufen,0.23,399,-24634.67979844385,21,20250406-213008
96,kein_Terminated,Zeit abgelaufen,0.16,472,-30641.52007750315,21,20250406-213054
97,kein_Terminated,Zeit abgelaufen,0.17,522,-33492.527921279594,21,20250406-213132
98,kein_Terminated,Zeit abgelaufen,0.21,496,-31811.783448091453,21,20250406-213212
99,kein_Terminated,Zeit abgelaufen,0.24,495,-30828.74036632162,21,20250406-213251
100,kein_Terminated,Zeit abgelaufen,0.32,342,-19017.625821330297,21,20250406-213333
101,kein_Terminated,Zeit abgelaufen,0.18,414,-26600.163698788296,21,20250406-213413
102,kein_Terminated,Zeit abgelaufen,0.13,550,-34673.929068046345,21,20250406-213454
103,kein_Terminated,Zeit abgelaufen,0.33,450,-25807.859509042646,21,20250406-213537
104,kein_Terminated,Zeit abgelaufen,0.33,262,-12522.69226017419,21,20250406-213620
105,kein_Terminated,Zeit abgelaufen,0.13,511,-33631.82087437194,21,20250406-213702
106,kein_Terminated,Zeit abgelaufen,0.2,411,-26314.12581985058,21,20250406-213745
107,kein_Terminated,Zeit abgelaufen,0.19,436,-27279.173772457732,21,20250406-213832
108,kein_Terminated,Zeit abgelaufen,0.2,362,-20784.594935184632,21,20250406-213913
109,kein_Terminated,Zeit abgelaufen,0.14,502,-31733.787826970238,21,20250406-213956
110,kein_Terminated,Zeit abgelaufen,0.24,457,-26720.023259395704,21,20250406-214038
111,kein_Terminated,Zeit abgelaufen,0.15,327,-20533.87787768385,21,20250406-214119
112,kein_Terminated,Zeit abgelaufen,0.14,555,-36377.83983746847,21,20250406-214203
113,kein_Terminated,Zeit abgelaufen,0.12,550,-36086.578844768985,21,20250406-214243
114,kein_Terminated,Zeit abgelaufen,0.24,467,-24172.87377322395,21,20250406-214325
115,kein_Terminated,Zeit abgelaufen,0.19,535,-33625.92806284454,21,20250406-214407
116,kein_Terminated,Zeit abgelaufen,0.16,554,-35102.693133670604,21,20250406-214448
117,kein_Terminated,Zeit abgelaufen,0.13,341,-21522.52543496511,21,20250406-214532
118,kein_Terminated,Zeit abgelaufen,0.08,514,-33614.60321811466,21,20250406-214615
119,kein_Terminated,Zeit abgelaufen,0.17,537,-32162.12720439095,21,20250406-214701
120,kein_Terminated,Zeit abgelaufen,0.06,430,-28656.500815563064,21,20250406-214741
121,kein_Terminated,Zeit abgelaufen,0.06,0,-57.52732634305198,21,20250406-214824
122,kein_Terminated,Zeit abgelaufen,0.17,562,-34657.38759420026,21,20250406-214903
123,kein_Terminated,Zeit abgelaufen,0.11,520,-34011.78135333537,21,20250406-214943
124,kein_Terminated,Zeit abgelaufen,0.13,537,-33810.924806344905,21,20250406-215025
125,kein_Terminated,Zeit abgelaufen,0.14,525,-33572.32208490685,21,20250406-215108
126,kein_Terminated,Zeit abgelaufen,0.18,506,-31956.01114968246,21,20250406-215151
127,kein_Terminated,Zeit abgelaufen,0.23,495,-31003.971745535517,21,20250406-215232
128,kein_Terminated,Zeit abgelaufen,0.23,529,-27685.702908692016,21,20250406-215314
129,kein_Terminated,Zeit abgelaufen,0.15,489,-30818.27988124157,21,20250406-215356
130,kein_Terminated,Zeit abgelaufen,0.16,471,-30718.495947572166,21,20250406-215436
131,kein_Terminated,Zeit abgelaufen,0.23,445,-27537.896665408527,21,20250406-215517
132,kein_Terminated,Zeit abgelaufen,0.22,513,-29542.814469577068,21,20250406-215602
133,kein_Terminated,Zeit abgelaufen,0.18,495,-31865.252631047995,21,20250406-215643
134,kein_Terminated,Zeit abgelaufen,0.1,585,-38783.95368756675,21,20250406-215723
135,kein_Terminated,Zeit abgelaufen,0.12,580,-36672.9284256713,21,20250406-215804
136,kein_Terminated,Zeit abgelaufen,0.08,578,-38391.06296213055,21,20250406-215846
137,kein_Terminated,Zeit abgelaufen,0.09,578,-37700.949096198485,21,20250406-215926
138,kein_Terminated,Zeit abgelaufen,0.09,576,-37676.13390813979,21,20250406-220011
139,kein_Terminated,Zeit abgelaufen,0.16,413,-24837.053950138496,21,20250406-220049
140,kein_Terminated,Zeit abgelaufen,0.15,520,-34094.77179650594,21,20250406-220130
141,kein_Terminated,Zeit abgelaufen,0.11,519,-34340.60825686298,21,20250406-220213
142,kein_Terminated,Zeit abgelaufen,0.12,480,-31432.201359607527,21,20250406-220255
143,kein_Terminated,Zeit abgelaufen,0.13,470,-30873.98638154405,21,20250406-220333
144,kein_Terminated,Zeit abgelaufen,0.11,433,-27873.08089998485,21,20250406-220412
145,kein_Terminated,Zeit abgelaufen,0.09,461,-30610.811275065724,21,20250406-220456
146,kein_Terminated,Zeit abgelaufen,0.23,452,-28780.866996591416,21,20250406-220535
147,kein_Terminated,Zeit abgelaufen,0.14,479,-31006.046857774756,21,20250406-220615
148,kein_Terminated,Zeit abgelaufen,0.29,378,-21527.113560794398,21,20250406-220654
149,kein_Terminated,Zeit abgelaufen,0.12,508,-33484.644089643014,21,20250406-220734
150,kein_Terminated,Zeit abgelaufen,0.23,533,-31838.368194446015,21,20250406-220819
151,kein_Terminated,Zeit abgelaufen,0.2,537,-34503.46149259858,21,20250406-220901
152,kein_Terminated,Zeit abgelaufen,0.2,526,-32916.417280703055,21,20250406-220941
153,kein_Terminated,Zeit abgelaufen,0.36,390,-22324.759249135976,21,20250406-221022
154,kein_Terminated,Zeit abgelaufen,0.18,205,-11743.745475420674,21,20250406-221104
155,kein_Terminated,Zeit abgelaufen,0.19,553,-32982.5143381193,21,20250406-221144
156,kein_Terminated,Zeit abgelaufen,0.21,517,-32644.81914037,21,20250406-221226
157,kein_Terminated,Zeit abgelaufen,0.24,484,-28294.808023925183,21,20250406-221308
158,kein_Terminated,Zeit abgelaufen,0.1,562,-36855.317627481185,21,20250406-221350
159,kein_Terminated,Zeit abgelaufen,0.26,446,-26944.152630198805,21,20250406-221432
160,kein_Terminated,Zeit abgelaufen,0.21,504,-32394.767704002596,21,20250406-221510
161,kein_Terminated,Zeit abgelaufen,0.18,415,-26477.36765951252,21,20250406-221551
162,kein_Terminated,Zeit abgelaufen,0.29,408,-23505.78598622625,21,20250406-221633
163,kein_Terminated,Zeit abgelaufen,0.28,348,-18990.959405070324,21,20250406-221715
164,kein_Terminated,Zeit abgelaufen,0.1,552,-36178.296081478875,21,20250406-221754
165,kein_Terminated,Zeit abgelaufen,0.18,496,-31962.955108560138,21,20250406-221834
166,kein_Terminated,Zeit abgelaufen,0.2,484,-31056.973815709025,21,20250406-221916
2,kein_Terminated,Zeit abgelaufen,0.19,507,-32184.07732098433,21,20250406-221958
167,kein_Terminated,Zeit abgelaufen,0.15,494,-31901.353192694212,21,20250406-222011
168,kein_Terminated,Zeit abgelaufen,0.13,463,-30336.140925332773,21,20250406-222052
169,kein_Terminated,Zeit abgelaufen,0.12,433,-28435.664293119054,21,20250406-222134
170,kein_Terminated,Zeit abgelaufen,0.12,405,-26500.56307613363,21,20250406-222218
171,kein_Terminated,Zeit abgelaufen,0.14,399,-25610.45687185208,21,20250406-222257
172,kein_Terminated,Zeit abgelaufen,0.22,259,-16068.842017695744,21,20250406-222343
173,kein_Terminated,Zeit abgelaufen,0.17,422,-27040.56825405725,21,20250406-222422
174,kein_Terminated,Zeit abgelaufen,0.22,444,-28084.399894566977,21,20250406-222504
175,kein_Terminated,Zeit abgelaufen,0.17,517,-33621.962945654945,21,20250406-222546
176,kein_Terminated,Zeit abgelaufen,0.29,389,-23917.906228142056,21,20250406-222630
177,kein_Terminated,Zeit abgelaufen,0.27,423,-26477.909385260133,21,20250406-222710
178,kein_Terminated,Zeit abgelaufen,0.24,460,-28845.846115890537,21,20250406-222750
179,kein_Terminated,Zeit abgelaufen,0.13,568,-37438.564855983306,21,20250406-222830
180,kein_Terminated,Zeit abgelaufen,0.26,463,-28133.043257252335,21,20250406-222908
181,kein_Terminated,Zeit abgelaufen,0.17,412,-24704.980159184288,21,20250406-222950
182,kein_Terminated,Zeit abgelaufen,0.1,489,-31321.59442774073,21,20250406-223029
183,kein_Terminated,Zeit abgelaufen,0.12,270,-17662.334662540532,21,20250406-223114
184,kein_Terminated,Zeit abgelaufen,0.3,487,-25638.56502435653,21,20250406-223153
185,kein_Terminated,Zeit abgelaufen,0.17,523,-32159.22579295886,21,20250406-223237
186,kein_Terminated,Zeit abgelaufen,0.24,289,-16140.924667806434,21,20250406-223323
187,kein_Terminated,Zeit abgelaufen,0.18,509,-26396.902249297982,21,20250406-223402
188,kein_Terminated,Zeit abgelaufen,0.14,522,-33046.60128188814,21,20250406-223443
189,kein_Terminated,Zeit abgelaufen,0.12,532,-33636.443787132,21,20250406-223523
190,kein_Terminated,Zeit abgelaufen,0.25,425,-26216.45542007821,21,20250406-223605
191,kein_Terminated,Zeit abgelaufen,0.24,494,-31321.355078837554,21,20250406-223648
192,kein_Terminated,Zeit abgelaufen,0.23,522,-32650.83617496275,21,20250406-223729
193,kein_Terminated,Zeit abgelaufen,0.19,525,-33373.1642675159,21,20250406-223815
194,kein_Terminated,Zeit abgelaufen,0.28,454,-25885.442110560216,21,20250406-223902
195,kein_Terminated,Zeit abgelaufen,0.17,513,-32561.110379272694,21,20250406-223947
196,kein_Terminated,Zeit abgelaufen,0.19,400,-25212.939171516595,21,20250406-224030
197,kein_Terminated,Zeit abgelaufen,0.22,525,-31076.995610204758,21,20250406-224107
198,kein_Terminated,Zeit abgelaufen,0.32,484,-28320.427833794565,21,20250406-224146
199,kein_Terminated,Zeit abgelaufen,0.27,540,-31505.693390714292,21,20250406-224226
200,kein_Terminated,Zeit abgelaufen,0.19,480,-30302.483052021227,21,20250406-224307
201,kein_Terminated,Zeit abgelaufen,0.18,345,-21304.7258949034,21,20250406-224349
202,kein_Terminated,Zeit abgelaufen,0.11,403,-26118.034056291828,21,20250406-224431
203,kein_Terminated,Zeit abgelaufen,0.18,424,-26211.019140071272,21,20250406-224512
204,kein_Terminated,Zeit abgelaufen,0.17,432,-26608.194488171965,21,20250406-224553
205,kein_Terminated,Zeit abgelaufen,0.15,402,-26021.036570091957,21,20250406-224638
206,kein_Terminated,Zeit abgelaufen,0.26,483,-29392.809208666225,21,20250406-224722
207,kein_Terminated,Zeit abgelaufen,0.17,504,-31315.032743422184,21,20250406-224804
208,kein_Terminated,Zeit abgelaufen,0.26,416,-25996.692164355496,21,20250406-224849
209,kein_Terminated,Zeit abgelaufen,0.3,281,-15801.664839112529,21,20250406-224930
210,kein_Terminated,Zeit abgelaufen,0.06,566,-37529.94108849258,21,20250406-225014
211,kein_Terminated,Zeit abgelaufen,0.29,467,-28871.286187315738,21,20250406-225057
212,kein_Terminated,Zeit abgelaufen,0.29,511,-28745.074704997063,21,20250406-225140
213,kein_Terminated,Zeit abgelaufen,0.14,525,-34036.13315899161,21,20250406-225223
214,kein_Terminated,Zeit abgelaufen,0.22,376,-22575.40140381505,21,20250406-225305
215,kein_Terminated,Zeit abgelaufen,0.23,411,-23742.90992579661,21,20250406-225345
216,kein_Terminated,Zeit abgelaufen,0.21,432,-27330.89055638088,21,20250406-225429
217,kein_Terminated,Zeit abgelaufen,0.16,495,-29967.213729523883,21,20250406-225511
218,kein_Terminated,Zeit abgelaufen,0.22,385,-21002.18860737951,21,20250406-225551
219,kein_Terminated,Zeit abgelaufen,0.29,266,-14642.097632907646,21,20250406-225630
220,kein_Terminated,Zeit abgelaufen,0.23,367,-22100.9802398009,21,20250406-225708
221,kein_Terminated,Zeit abgelaufen,0.23,525,-28265.093449124648,21,20250406-225751
222,kein_Terminated,Zeit abgelaufen,0.21,328,-20387.89137484397,21,20250406-225834
223,kein_Terminated,Zeit abgelaufen,0.15,481,-31480.214459410956,21,20250406-225917
224,kein_Terminated,Zeit abgelaufen,0.17,495,-31258.445726318245,21,20250406-230001
225,kein_Terminated,Zeit abgelaufen,0.17,471,-30675.171077511004,21,20250406-230041
226,kein_Terminated,Zeit abgelaufen,0.19,466,-30159.679955278327,21,20250406-230121
227,kein_Terminated,Zeit abgelaufen,0.25,454,-27921.860850620153,21,20250406-230206
228,kein_Terminated,Zeit abgelaufen,0.18,515,-31577.632007019525,21,20250406-230250
229,kein_Terminated,Zeit abgelaufen,0.2,495,-32095.05347829078,21,20250406-230333
230,kein_Terminated,Zeit abgelaufen,0.26,493,-31394.803107350916,21,20250406-230413
231,kein_Terminated,Zeit abgelaufen,0.25,496,-28904.711502373528,21,20250406-230457
232,kein_Terminated,Zeit abgelaufen,0.15,544,-34630.88629527704,21,20250406-230538
233,kein_Terminated,Zeit abgelaufen,0.31,487,-27593.814869251128,21,20250406-230620
234,kein_Terminated,Zeit abgelaufen,0.26,474,-29913.97739428757,21,20250406-230709
235,kein_Terminated,Zeit abgelaufen,0.24,522,-31578.634624146634,21,20250406-230751
236,kein_Terminated,Zeit abgelaufen,0.23,494,-31564.189705086155,21,20250406-230834
237,kein_Terminated,Zeit abgelaufen,0.11,287,-17253.0684540681,21,20250406-230914
238,kein_Terminated,Zeit abgelaufen,0.18,500,-31757.344767658262,21,20250406-230954
239,kein_Terminated,Zeit abgelaufen,0.12,558,-36720.17600150239,21,20250406-231038
240,kein_Terminated,Zeit abgelaufen,0.28,449,-27992.917645851594,21,20250406-231120
241,kein_Terminated,Zeit abgelaufen,0.15,474,-30645.513443543798,21,20250406-231201
242,kein_Terminated,Zeit abgelaufen,0.27,341,-20518.03182009931,21,20250406-231244
243,kein_Terminated,Zeit abgelaufen,0.3,448,-28000.120807885116,21,20250406-231330
244,kein_Terminated,Zeit abgelaufen,0.2,519,-32488.678185666282,21,20250406-231412
245,kein_Terminated,Zeit abgelaufen,0.15,564,-36984.906693161014,21,20250406-231457
246,kein_Terminated,Zeit abgelaufen,0.19,535,-31882.309753685782,21,20250406-231535
247,kein_Terminated,Zeit abgelaufen,0.37,389,-21015.11016202773,21,20250406-231616
248,kein_Terminated,Zeit abgelaufen,0.14,547,-35265.851583550175,21,20250406-231651
249,kein_Terminated,Zeit abgelaufen,0.19,453,-28455.637332861315,21,20250406-231709
3,kein_Terminated,Zeit abgelaufen,0.06,571,-38092.94224495805,21,20250406-231730
250,kein_Terminated,Zeit abgelaufen,0.25,481,-27419.88535403815,21,20250406-231742
251,kein_Terminated,Zeit abgelaufen,0.13,541,-35565.616579985515,21,20250406-231759
